,108d4b89-d1d5-4528-a040-c7e5696c8417_01,14213209-2217-4812-9a19-d9b2b6718467_01,158fd4c2-68dc-4ca4-8130-d5589c80d825_01,1791e250-70ac-439c-828b-15ba811935cc_01,1d2937e8-6104-4330-b7dc-7bcd79dac927_01,200f77a5-803c-4891-980b-5c3b08c91254_01,245e4254-dbc1-45bd-b5df-504d8c3822de_01,254f6921-82ac-4fe1-b1b4-ace94c420d05_01,276dd6d1-a5ad-4b64-8536-916584805091_01,2aa77a19-efde-478a-a113-c0af75708b31_01,2aad74b4-8d66-4563-8958-88d83f86556d_01,33ad8d6e-10f4-4965-9721-1a9984f9e87d_01,3428aa0a-127d-492a-bf4a-ee82563d3701_01,37c77a51-efce-46bd-ab8c-93e17c04c6ac_01,3af5b391-e72f-463d-a086-a86c6c30a51a_01,485b221f-f40f-46a0-a9cf-023f807e6146_01,4a31c620-5c6e-44ae-b7f0-0553c4b7eb33_01,4daeefc3-0e2e-4537-8e13-af9717b3ce29_01,4f0124a6-4a5b-4e42-b9ff-d7de51d2148c_01,4f4906dc-7ebd-47f1-a8f5-b35d3950e740_01,51f6692d-a05b-474b-ba99-637c8bc49b30_01,605e9e51-270c-48fb-b198-46b5512b29da_01,6385194a-d75b-4bd3-9e70-9aa36250d5b9_01,64d00705-5070-4338-9433-ba74424528b3_01,6717b82e-889d-45a4-9638-4d0e023399cc_01,6db758a1-dd0f-4abb-a0ca-80c4b135e8a5_01,6dfe9121-29a0-4593-984f-1644166e1d39_01,6e22b287-5b45-4f5f-a825-b200aa6943e6_01,75a43851-8fa0-4259-b843-88dc6fbce270_01,76b0106c-a4d2-4b29-bef4-fe03a25b5d21_01,76e4538f-3383-46b0-884d-978d031ee182_01,79823022-7feb-49de-8de7-607721b595d2_01,82c37e7c-0899-497e-9753-84da21f8e0fe_01,83059a0f-4de9-454c-8e51-9265ab5f3558_01,8481dc3d-109a-4f2d-a0ad-8f0fd2a61a53_01,8703c5c3-d519-4d78-a5f6-2ef53fca277a_01,89d0b316-65de-4f4c-988a-3c3861a68090_01,8b7c42cd-fc2a-4023-843e-a411821f94ff_01,8c113bc1-101b-405f-9eb1-8c9e8ebbe185_01,8c8d4495-1a1d-4942-b0f0-1445fd05dfce_01,8def73e4-83a5-4998-8f6e-f71f21c946ac_01,9205fbf2-f4ba-475c-8351-1aae5ff3b8bf_01,98315e03-ffe8-449c-8f92-7fd2c0f20b79_01,9f15bf13-11d2-400f-b6f9-c8be0a57c763_01,a1206473-cf9d-4bca-97c9-67f35817b806_01,ae10b73d-e7f4-4334-8452-167b60d71cb5_01,b0770eff-dff2-4e10-8fc9-c07a81efcc5e_01,cdde118f-4673-4e7e-b965-1f9fe007050d_01,ce2b2c41-7d28-4d8b-a037-af842a8fe20f_01,d9952e44-b573-4854-893e-b3bbc5287f2f_01,ddfdd05e-058c-4877-b389-724a6c101353_01,ebb834c6-374e-4077-a4ce-c74a850be358_01,ee6083aa-9453-44ff-8cc5-79b71fea289d_01,eec002c4-7602-4179-8eb3-2b0508d5ee1c_01,f2cc142b-9fc0-44d9-9ae3-558b4eace375_01,f98c183e-aaa1-40c4-83e7-c248cc3adb55_01,ffedc8be-1056-4205-b9d9-99b5bdb872db_01
MIMAT0004549,15.044221,21.554558,24.492137,55.964884,23.70684,26.306175,15.062329,28.447143,5.574191,13.366969,23.82128,9.435889,13.55614,39.057055,11.743591,61.807694,9.838565,17.91297,40.789929,7.54588,19.940861,26.785834,10.878018,29.233237,48.936902,12.445398,8.93671,27.74978,12.578368,21.789341,30.776926,19.447223,17.519734,28.351087,5.908064,7.0072,20.758573,11.610615,21.804478,90.941649,16.311757,38.831014,27.038754,19.739852,22.494856,7.330019,15.294621,16.960062,26.284104,64.707252,29.41985,13.685856,39.491761,15.376249,8.983191,10.193022,13.023277
MIMAT0004550,65.409652,65.970012,30.570477,56.775969,27.603856,11.00389,4.518699,21.184042,7.432254,15.276536,46.35492,111.450309,14.951625,35.251496,35.230767,27.601144,34.803928,25.248756,51.814233,68.290213,31.485568,45.703333,96.253974,13.838219,24.365208,4.058282,30.440673,18.798237,4.38337,15.895503,46.627702,29.413923,45.015977,66.990876,93.896021,3.688,73.221156,11.610614,87.776997,41.755309,15.384952,39.174653,2.743062,65.141512,10.943444,200.76102,5.882547,8.129617,17.25724,51.226574,6.129136,44.016673,36.170023,44.078587,8.06654,46.783358,25.012957
MIMAT0004551,6.540964,7.838022,4.469367,1.622171,2.273259,3.954523,5.723686,8.776246,5.264514,4.63752,4.989592,3.204642,2.591615,10.415215,2.59595,3.184748,5.411211,4.606193,59.898722,2.641058,4.985215,3.348228,26.370951,6.227199,7.226968,4.599386,2.094542,6.26608,4.573951,2.679017,3.698514,3.889445,7.056559,2.286379,3.587039,1.844,3.585572,3.773449,6.149982,7.43103,10.194848,5.154558,3.91866,3.553173,5.623713,4.174039,12.941602,4.905803,2.920456,4.282097,19.000321,5.178432,7.750719,7.517278,4.583261,5.488551,5.167965
MIMAT0004552,7.195062,0.435446,1.608973,2.433256,1.623756,0.687744,3.916206,0.907888,2.167741,0.545591,2.736229,2.4925,0.199355,2.002927,1.236167,0.707722,1.844731,1.023599,2.204861,0.0,2.099038,3.348229,2.307458,0.864889,2.477818,4.869938,3.90981,0.671366,0.0,0.535803,0.660449,4.861806,2.189967,1.371827,0.0,0.5532,1.698429,2.467255,1.677268,0.0,3.892578,1.030912,1.436842,0.394797,0.151992,0.407224,3.529528,2.522985,1.061984,3.489116,2.451655,0.739776,0.738164,3.758638,0.18333,0.0,2.067187
MIMAT0004553,34.013019,88.613184,28.78273,116.796281,13.964303,54.847515,10.844876,84.130912,82.683837,11.048209,7.725821,17.447493,8.173555,14.220775,19.902293,9.436289,16.725563,80.181861,49.976848,35.465636,6.034733,12.890682,93.616878,21.968171,21.267937,7.304908,15.918518,22.378856,19.248713,8.930057,12.020174,7.535798,15.086436,35.896134,18.146197,12.723601,40.573579,12.481411,35.222618,27.954826,13.902065,58.418341,7.314832,63.957122,20.822942,10.689609,52.94292,63.354941,9.026864,41.552206,119.518139,33.289921,22.513994,187.931965,94.598516,45.2152,33.074985
MIMAT0004554,0.0,1.306337,0.536324,0.0,0.324751,0.0,0.602494,0.302629,0.0,0.136398,0.160955,0.0,0.39871,0.0,0.0,0.0,0.122982,0.0,0.367477,0.0,0.0,0.167411,0.0,0.172978,0.206485,0.0,0.0,0.0,0.190581,0.178601,0.0,0.24309,0.24333,0.0,0.0,0.1844,0.0,0.0,0.0,0.353859,0.0,0.0,0.0,0.789594,0.0,0.0,0.0,0.420498,0.0,0.158596,0.0,0.0,0.0,0.0,0.18333,0.0,0.826875
MIMAT0004555,6.977028,0.0,6.972214,2.433256,0.974253,0.0,0.301247,4.236807,2.787094,0.818387,28.81087,1.068215,10.36646,3.004391,0.247234,9.908104,0.860874,15.695174,6.614583,4.527528,2.886178,3.850461,4.28528,15.049063,1.23891,0.0,7.121441,18.350663,0.381162,4.643629,40.551572,0.972361,22.629655,14.861459,13.082141,0.0,4.529143,1.015929,8.106795,9.554182,18.906808,5.841834,3.526794,1.184391,5.015744,8.449881,0.0,0.560663,18.58472,1.427366,9.193703,0.369888,9.965211,11.959306,30.249521,21.954203,0.0
MIMAT0004556,50.365433,1.959505,62.571151,27.576901,60.403729,39.373297,12.351109,36.618131,21.367735,12.002993,18.348824,34.894986,21.131631,41.861151,122.751412,91.532006,24.473433,26.272356,7.717014,40.747752,41.980757,21.261255,29.337685,55.179897,44.600722,24.620246,27.089405,6.937447,17.53348,33.219813,3.566425,91.888127,16.789743,51.214868,19.201208,24.340802,24.910289,75.759258,32.986261,18.046787,9.082683,21.649148,63.874159,8.290738,14.591259,80.324771,9.412075,41.489077,57.878129,57.887615,16.548667,44.016673,11.441538,7.858971,30.616186,15.942934,14.056868
MIMAT0004557,0.436064,1.088614,1.072649,0.405543,0.324751,0.343872,0.301247,0.302629,0.309677,0.545591,0.643819,0.178036,0.39871,0.400585,0.247234,0.117954,0.860874,0.0,1.102431,1.131882,0.26238,0.167411,3.955643,0.345956,1.032424,0.270552,0.139636,0.223789,0.0,0.357202,0.39627,0.24309,0.24333,0.914552,0.211002,0.5532,0.188714,0.870796,0.279545,0.707717,0.370722,0.687274,0.261244,1.579188,0.455977,0.305418,3.529528,0.0,0.0,0.634385,1.225828,0.0,0.0,1.025082,0.916652,0.26136,0.413437
MIMAT0004558,1311.245512,1863.054094,1320.787639,1470.497584,2420.695746,677.770854,1840.01398,1790.959496,2299.353889,1518.242162,1536.794299,2106.873727,2272.647075,3520.542809,2680.257915,993.405332,3257.426334,2617.681807,4016.889236,7056.152289,1631.214789,917.41491,2784.442852,2424.628846,1743.144858,1298.109245,1839.28693,395.881934,1684.167113,1176.981597,1660.633026,3465.495037,1214.214732,3033.566317,3652.02768,463.950442,1997.352338,2786.402287,3469.148207,1025.835925,576.843016,1908.561553,266.860753,477.704428,2972.664797,2279.126231,760.025035,2144.396565,1814.13421,1368.050889,1344.425843,1956.707568,4445.221976,5172.571084,6838.226085,1137.17534,3109.668585
MIMAT0004559,109.888217,128.674183,76.694356,205.610115,71.770024,176.578049,53.621889,63.249497,95.999961,34.235809,154.516394,61.066224,64.989733,129.989889,239.074753,98.25536,91.498666,79.158262,260.908551,187.892409,47.228352,39.174285,131.525121,188.372748,148.462586,27.325767,66.047883,53.93304,39.069171,56.080761,191.926485,43.026978,45.745967,147.700019,90.09798,14.936401,50.575436,43.830069,136.6973,246.993264,65.247025,171.131373,129.70765,42.243284,94.691184,96.817307,127.063008,32.238135,69.825449,74.540217,29.113393,63.620737,57.945853,638.285294,72.415531,72.657952,124.237905
MIMAT0004560,0.0,1.088614,0.536324,0.811086,0.0,1.375487,2.108727,0.907887,0.309677,22.914803,1.126683,0.534108,0.996775,1.201757,0.0,1.297492,1.721748,1.535398,7.349536,2.641058,2.623797,0.669646,3.626006,1.383822,3.303759,5.14049,2.513448,4.251984,1.905812,0.714404,0.13209,3.889445,0.729989,0.228638,0.0,0.1844,1.321,0.435398,3.074991,0.353859,0.741444,3.436372,4.702392,0.394797,5.167737,1.221671,1.176509,0.140166,0.0,3.171923,0.612914,1.84944,0.738164,3.075249,2.749956,4.704473,10.956087
MIMAT0004561,0.0,0.0,0.35755,0.0,0.0,0.0,0.0,0.302629,0.0,0.136398,0.0,0.178036,0.0,0.0,0.0,0.117954,0.0,0.0,0.367477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140166,0.0,0.0,0.0,0.369888,0.0,0.0,0.18333,0.0,0.0
MIMAT0004562,0.0,0.0,0.0,1.216628,0.0,0.0,0.0,0.0,0.0,0.545591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377294,0.0,0.837057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457276,0.0,0.5532,0.0,1.161062,0.0,0.0,2.595052,0.0,0.130622,0.394797,0.759961,0.101806,0.0,0.0,0.796488,0.0,0.0,0.369888,1.476328,0.0,0.0,0.0,0.206719
MIMAT0004563,14339.104134,224.254496,6175.236412,20522.079364,29968.693978,360.377399,5189.574462,13098.698874,9829.466905,5336.830571,3317.434779,4865.713951,10650.341884,21741.960659,11906.268852,4214.010789,6216.621125,3316.799379,8955.042884,13770.853511,15886.830373,13365.630355,2036.496737,8133.58586,10267.457726,5928.0683,12799.186085,1209.129496,5366.19819,13861.235474,2279.209581,10771.573409,3527.549291,8261.14095,11099.9866,2034.669784,4980.736985,13554.811606,23968.990679,1988.685021,18969.089596,20488.342965,7424.424068,2767.52731,10677.304909,5810.361875,6304.913573,14947.280841,12243.082832,8864.417842,6964.536519,6312.508761,18507.241019,5527.591658,1093.382852,3373.367518,14447.979564
MIMAT0004564,310.041755,1.088614,101.365271,800.946702,490.699122,3.610652,103.62882,496.614486,296.05149,136.534041,50.21783,83.320679,251.984728,459.471196,234.624551,103.917134,139.707643,67.216281,219.751146,393.517636,388.322003,299.666544,35.600784,163.636932,246.129909,122.830677,230.539227,15.441411,120.447392,260.043277,38.570223,123.246772,64.482347,195.485319,288.862138,53.844805,99.452445,158.630018,1101.964728,49.894056,288.236148,652.910866,149.823438,35.531734,268.72233,85.822285,275.303185,228.049759,281.425766,136.075541,117.066487,149.434755,582.411184,137.361179,15.033096,76.578346,300.155477
MIMAT0004565,4.796708,0.870892,1.430199,0.811086,0.0,1.719359,0.602494,0.302629,0.619354,0.409193,1.126683,3.382679,0.39871,0.801171,7.046154,1.297491,1.475784,5.45919,1.469908,1.509176,0.787139,3.68305,0.659274,7.265064,2.271333,0.270552,4.468354,0.671366,0.571743,0.893006,0.39627,0.972361,0.0,2.057742,1.477016,2.2128,1.509714,1.306195,32.986264,10.261898,0.370722,1.718187,0.261244,0.394797,2.431877,0.814446,0.0,0.840995,1.592976,2.854731,1.225828,0.0,11.072456,3.075248,2.199963,1.04544,2.687343
MIMAT0004566,0.0,0.0,0.178775,0.0,0.324751,0.171936,0.0,0.302629,0.0,0.0,0.0,0.178036,0.598065,0.200293,0.0,0.0,0.0,0.0,6.247106,0.0,0.0,0.0,0.0,0.518933,0.206485,0.270552,0.0,0.0,0.0,0.0,0.13209,0.0,0.0,0.685914,0.211002,0.0,0.0,0.145133,0.279545,0.0,0.0,0.687274,0.261244,0.394797,0.151992,1.22167,0.0,0.140166,0.0,0.0,0.612914,0.369888,0.0,0.0,0.0,0.0,0.0
MIMAT0004567,9.811447,5.878516,11.977907,27.5769,5.52077,0.515808,1.204987,8.776246,2.787096,5.046713,5.633411,16.023209,7.9742,7.210534,10.507423,2.241118,8.485763,2.900195,103.628467,21.883052,8.658531,8.872809,15.492934,23.351994,10.737211,1.623313,1.535997,5.818502,2.668139,4.286427,5.811952,6.077257,1.946636,17.833749,9.073099,12.170401,2.830715,10.884951,32.42717,4.95402,2.409691,16.838227,0.391866,4.737564,5.927699,6.719182,5.882547,2.943482,9.557856,19.507333,0.919371,17.014848,15.870521,7.858972,5.316583,2.352236,9.509058
MIMAT0004568,1.744256,0.217723,2.502846,0.811086,0.974253,0.687744,0.602494,0.302629,1.238708,0.136398,1.287638,0.890179,1.59484,0.80117,0.370851,0.235908,0.491928,1.194198,3.307292,1.131882,1.311899,1.841524,1.977822,1.037867,0.0,0.0,0.977452,3.356831,0.762325,0.893005,1.452989,0.48618,1.216648,1.829103,0.211002,0.7376,1.132285,0.435398,0.838634,0.707718,4.07794,1.030912,0.914354,2.368782,0.607968,0.610836,2.353018,0.70083,2.920456,1.744556,0.612914,0.739776,3.69082,0.341694,0.91665,1.045439,0.826876
MIMAT0004569,5.668837,3.701289,4.469368,5.677597,1.299004,1.375486,0.90374,0.605258,8.05161,0.681989,3.862911,4.450891,1.794195,2.603804,0.865318,0.353861,2.336658,2.388397,3.307292,5.282116,1.574278,4.520106,6.922376,5.016354,0.82594,0.270552,2.932357,19.022028,1.905813,6.608241,7.000761,1.215451,0.729989,4.572757,0.422005,2.2128,3.396857,1.01593,0.55909,2.477011,10.93629,2.40546,3.134928,5.527158,2.58387,2.646951,16.47113,1.541824,10.354344,4.282096,3.371025,2.959104,19.930422,4.442025,3.116615,4.704474,1.240313
MIMAT0004570,1.962289,4.572179,0.536324,1.622172,1.623755,0.85968,0.0,0.302629,1.238709,3.000748,0.804774,0.534107,0.39871,2.203219,0.123617,0.235908,0.122982,0.682399,0.367477,2.263764,2.361418,8.035749,3.626007,0.172978,0.0,0.541104,3.630538,0.671367,0.381162,0.893005,0.52836,1.944722,43.79933,0.914552,1.477015,0.1844,3.019428,1.161062,2.515903,3.538586,2.224331,1.374549,0.130622,4.342767,3.039845,0.814446,1.176509,0.981161,2.389464,2.378942,2.451656,18.124512,2.583574,1.025082,5.499913,2.613596,0.206719
MIMAT0004571,9.375383,37.666047,21.810516,15.005078,1.948507,63.788176,0.0,0.302629,4.645159,4.091929,28.488962,16.023207,5.58194,9.213461,1.730635,35.504038,0.122982,35.655339,21.313655,3.018352,4.460455,3.348229,20.437488,9.513776,0.825939,0.270552,12.427615,31.777974,10.291392,14.288092,0.26418,1.458541,44.285989,20.348764,27.852302,0.0,12.455145,0.580531,0.55909,14.862059,13.531343,10.652756,1.044976,28.820184,0.759962,13.234753,2.353018,16.960062,5.30992,1.585962,23.597172,5.54832,7.012556,91.915814,42.899327,35.022179,3.3075
MIMAT0004584,43.388402,45.504067,26.816208,34.876666,15.58806,30.260698,39.764546,17.552493,34.683856,27.006733,18.99264,23.67874,46.250361,45.266125,34.118217,15.33397,18.201348,18.424767,28.295716,7.168586,39.61934,51.060502,38.897155,34.076611,60.087083,16.503681,35.886482,33.120707,11.434879,23.753952,31.965734,8.265069,34.066146,31.09474,13.715149,2.9504,37.17672,36.863701,32.147626,61.21753,25.950521,22.680062,47.677031,18.555461,21.734895,4.479455,41.177827,42.189907,28.408073,12.687697,33.403788,34.029697,18.823176,84.056843,14.299776,17.249729,47.752008
MIMAT0004585,45.786758,27.868519,21.274193,31.226783,11.691044,44.359433,26.810944,29.355031,67.509649,12.821379,17.544049,15.311065,33.092931,35.451788,25.094196,19.462346,12.175225,15.695172,155.810176,13.582584,33.846986,83.70574,83.068498,27.849416,18.583634,5.952147,54.318449,9.846696,20.20162,56.437964,10.038825,12.640694,25.30628,12.57508,6.330069,0.7376,33.21372,23.656627,16.213586,28.308684,22.614026,29.552806,25.079425,33.162952,48.637527,5.802931,41.177827,138.764141,35.045473,10.150158,78.452934,58.072417,19.930421,48.520615,6.783227,15.420213,50.646069
MIMAT0004586,29.652376,45.939513,29.140279,164.650309,24.681094,38.169744,54.525626,120.143786,147.096713,51.285515,34.605235,41.126233,30.501316,52.476659,179.491491,24.416398,26.810093,21.495561,120.532401,95.45538,55.362123,41.183224,69.223748,53.450119,77.844777,54.651535,27.927223,96.676651,22.107433,47.329305,56.930706,42.054618,58.155775,59.674466,41.145447,20.099602,24.721575,49.199977,62.897531,87.049203,74.700429,92.094796,72.103346,26.451402,40.277952,40.315093,108.23886,69.662403,36.107456,108.479805,81.211044,105.048194,85.996076,94.649371,30.249526,67.169401,66.563404
MIMAT0004587,1.308192,0.435446,0.178775,0.811086,1.623755,0.687744,0.602494,0.302629,0.929031,0.272796,1.448592,0.890179,1.59484,0.200293,0.123617,0.117954,0.245964,2.217797,1.469908,0.754588,0.26238,0.167411,0.988911,0.0,0.0,0.811656,0.418908,0.0,0.381163,0.0,0.924629,0.729271,0.24333,1.14319,0.844009,0.0,0.754857,1.306194,0.0,0.707718,0.926805,1.718186,0.0,0.789594,0.911954,0.712642,1.176509,3.363981,0.530992,0.0,0.919371,0.369888,1.84541,1.708471,2.383296,1.045439,0.0
MIMAT0004588,19.186831,5.443069,15.017077,22.710387,10.392039,10.488083,11.146123,8.473617,35.922565,3.682736,22.050778,45.933196,29.305185,17.225163,9.147639,6.841311,12.544172,30.196149,21.313656,18.110112,10.757569,5.69199,21.756036,19.719461,7.020484,4.869938,21.224689,11.18943,12.578367,8.394254,15.718686,10.695972,10.706504,25.607434,21.311231,2.9504,19.62629,15.23893,12.020418,8.846465,50.603518,33.332816,5.22488,14.607491,8.663559,20.971995,7.059057,93.210256,9.29236,13.797868,25.435913,9.617088,31.371958,13.326083,38.316064,21.954202,5.581405
MIMAT0004589,0.654096,3.265842,1.787748,0.811086,0.974254,1.547422,4.518699,4.236808,3.716128,2.182363,1.609546,1.602321,1.395485,4.60673,0.7417,0.825676,3.566481,2.729595,10.289352,1.88647,2.099038,2.008937,3.955643,2.24871,2.477817,1.893864,2.234177,3.13304,1.33407,1.428809,0.924629,1.215451,4.136604,0.914552,2.74303,1.2908,0.754857,3.918583,6.14998,1.415434,2.03897,3.78001,1.175598,1.184391,2.583869,2.341534,2.353019,3.363979,2.123968,1.903154,5.822679,4.068768,7.381638,3.416944,1.099982,2.874955,0.826875
MIMAT0004590,0.0,0.0,0.0,0.0,0.0,8.424854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145133,0.0,0.0,0.0,0.687274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0004591,0.0,0.653169,0.0,0.0,0.0,0.0,0.0,0.302629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122982,0.0,0.0,0.0,1.04952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381162,0.357202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475788,0.0,0.0,0.0,0.0,0.0,0.52272,0.0
MIMAT0004592,2.398354,2.830396,1.072649,6.488683,2.598009,2.235166,3.012467,2.118404,2.167741,4.228327,1.287638,3.026606,1.794195,8.211996,5.439136,1.533397,3.689462,2.900195,12.861689,12.827996,6.559495,3.348229,5.603828,5.189332,3.923212,4.328833,2.932358,1.79031,1.905813,0.714404,2.773887,5.591078,0.24333,9.831427,4.431048,1.1064,1.698429,9.869023,23.481746,3.892445,2.224331,5.841833,1.30622,0.394797,6.839651,1.018059,10.588584,3.644311,2.65496,2.220346,3.371026,4.068768,9.965211,4.442027,5.133252,2.090877,4.754531
MIMAT0004593,6.977029,5.878516,5.899566,19.87159,12.665298,3.610652,1.506233,7.868358,5.264513,9.002245,7.886775,6.053212,5.98065,17.425456,7.293387,2.123165,5.165247,15.353974,14.331596,15.846348,12.069467,5.691989,4.28528,10.378664,12.182605,3.246626,1.117089,4.251983,3.811626,0.893006,6.604491,7.292708,3.163285,14.861457,8.440092,3.688,2.075857,11.030084,16.213586,1.769293,1.853609,15.463677,3.91866,2.763579,10.943442,8.551687,11.765093,6.307461,7.96488,6.343848,4.290395,11.836416,18.454093,34.852836,20.899672,6.272629,19.431553
MIMAT0004594,3.706547,2.830397,1.608973,0.405543,0.974254,0.171936,1.506233,0.605258,0.929032,1.500375,1.609547,2.314464,1.395485,4.206146,1.730634,0.707723,3.443498,1.364798,0.734954,17.355524,3.935696,3.683051,5.274191,4.670398,4.336182,0.270552,2.51345,3.13304,0.952906,0.0,1.188809,6.077256,0.729989,2.057741,1.477015,1.1064,3.208143,1.306194,5.870436,1.769293,2.224331,5.498196,2.220574,2.368782,3.799807,2.545145,12.941602,0.560664,9.026864,4.440693,3.677482,2.219328,12.548784,1.708472,0.916652,1.045439,4.134374
MIMAT0004595,3.05245,1.741782,1.608973,0.0,4.546517,0.0,0.0,0.302629,0.309677,0.0,5.3115,1.958392,0.996775,1.201757,0.37085,3.656562,0.737892,0.0,2.204861,0.0,1.311898,0.0,0.329637,9.340798,1.23891,0.270552,4.747628,0.0,0.571744,6.608242,4.094784,0.24309,9.003196,0.457276,3.587038,1.844,0.188714,7.111501,1.677267,1.061576,4.44866,1.718186,0.522488,7.106346,0.455977,1.628893,0.0,0.0,4.513432,16.33541,0.612914,1.479552,1.476327,6.492194,0.36666,0.522719,1.44703
MIMAT0004596,0.0,0.217723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136398,0.0,0.0,0.0,0.0,0.0,0.0,0.245964,0.0,0.0,0.0,0.0,0.0,0.0,0.518934,0.0,0.0,0.0,0.0,0.571744,0.0,0.0,0.0,0.0,0.457276,0.0,0.0,0.0,0.435398,0.0,0.353859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265496,0.0,0.612914,0.0,0.0,0.341694,0.0,0.26136,0.0
MIMAT0004597,1061.598669,590.681987,730.11596,933.153597,2378.153329,210.105526,588.33453,1226.858704,6878.551996,338.538952,984.076286,988.453856,2584.238951,782.342846,1306.505208,291.22747,501.274954,308.614858,32626.797881,1013.411671,926.725211,759.880705,482.258779,1264.813166,670.24973,480.500628,811.146202,268.098674,255.76013,2279.843712,4616.670769,974.548932,695.679341,2814.988579,845.486187,325.097227,540.666519,297.812257,734.643151,866.953434,594.266939,2347.386378,257.064103,1389.685611,545.044278,1120.98356,862.381347,1860.981321,987.114152,1920.441478,494.008313,739.036241,716.018819,384.747986,1194.214601,183.735753,335.504363
MIMAT0004598,48.185111,527.542371,119.242739,356.471975,13.3148,559.822908,1.807479,26.933997,4.025805,8.729449,184.453947,148.837794,45.452941,69.902115,15.699324,367.307554,3.689463,492.521338,349.102989,56.216805,51.164048,18.582674,294.036111,234.730781,9.291817,2.434969,149.55028,267.874888,496.654915,166.813476,9.246287,22.850487,323.628376,14.175543,92.419003,0.5532,275.522903,5.805307,16.493131,29.724119,123.079616,373.533744,13.0622,3.94797,8.511567,115.447766,18.824149,65.877927,2.65496,13.79787,171.309333,56.962753,58.314934,353.653787,877.052909,532.389376,59.948408
MIMAT0004599,84.596484,51.600306,46.481428,45.420775,20.459327,13.06712,11.44737,21.789301,46.76127,17.731694,89.007881,105.041026,26.314861,61.690117,6.675304,17.810997,14.019957,56.809701,37.850114,28.29705,24.401316,25.613955,89.661237,77.667,13.008543,15.421473,155.833905,15.665199,17.914644,22.146543,16.114956,58.827847,20.439687,32.466569,16.247176,2.2128,84.732729,51.957498,12.299962,31.847269,120.484562,37.112828,17.242104,14.212694,29.942478,18.121432,24.706695,40.227586,67.966977,43.296764,111.243808,26.631937,114.415379,93.965982,9.166523,27.181394,27.907017
MIMAT0004600,160.689714,44.633177,94.035505,27.5769,20.134575,9.284532,8.133658,36.920759,20.748379,24.960768,30.25946,15.13303,5.58194,213.511898,293.836966,75.844175,4.058408,19.618966,22.048611,131.675604,49.852149,59.933309,33.952601,16.432884,34.68945,25.702454,48.314096,105.628193,46.120679,2.679017,2.245527,64.175834,104.631731,16.69056,94.529026,19.177602,27.363576,32.945118,243.762872,214.084419,33.179595,43.298299,16.850238,60.00915,41.645881,91.523406,17.647639,10.512435,16.991744,154.155512,19.91969,205.287844,111.093641,173.580795,17.233062,16.204292,9.095621
MIMAT0004601,37.937598,40.931889,31.46435,11.760738,12.665297,4.986139,5.723686,15.13146,24.154829,6.956281,115.243479,99.165849,11.9613,36.252958,4.821053,17.339181,7.747871,35.825937,16.536458,19.619288,20.20324,24.442074,85.705594,39.092966,6.401029,4.328833,78.894405,23.497796,15.055925,19.824728,8.321659,27.71229,31.146188,17.605112,8.862095,1.6596,53.028723,12.191144,3.074991,15.215917,79.890535,20.961876,9.14354,15.002287,18.999033,19.546713,28.236223,24.949512,25.22212,26.168373,69.872143,9.2472,64.589327,33.827753,2.016633,19.863327,9.715776
MIMAT0004602,7.631126,2.612674,7.150988,7.70531,10.39204,5.33001,4.819947,2.421033,5.574192,8.456654,5.794366,5.519106,20.134855,9.013167,6.551687,4.010423,3.320517,9.894783,37.482638,18.8647,10.757568,3.180816,9.889108,9.340797,6.194545,2.976074,1.954906,10.74185,4.955114,6.072439,6.208222,4.861805,6.813229,6.401858,9.284102,4.0568,3.963,5.515042,4.193169,4.95402,8.155878,13.401854,6.269856,2.763579,6.07969,8.551686,16.47113,4.905804,5.575416,12.053312,3.677482,8.137536,10.334292,10.934223,4.949921,10.193022,9.302339
