,0304b12d-7640-4150-a581-2eea2b1f2ad5_01,075dbfd0-9cf4-4877-884f-ae858902c79e_01,0824b246-9fa2-4a8b-ad4c-1ffc7731bf7d_01,08e0d412-d4d8-4d13-b792-a4dd0bd9ec2b_01,0acc28bc-d348-41df-8f49-bc0332eb9be4_01,0b73cbba-5520-4610-b649-912d76114033_01,15fb07ae-101c-4553-891d-539cee89a5e9_01,199560cb-15e5-4276-865a-7d44d47c856c_01,1ae9cd13-73ef-4b1a-a734-4c465c73bc8e_01,1d5602a7-72e7-4dc6-b2db-2f778fcbf475_01,202f7a77-9e5a-4f12-8ffe-78ae5527a746_01,240dca72-76e0-4d57-978d-1242e6e7ed68_01,28153e3e-8515-4852-aaa0-247f86399f27_01,2f04e760-8a64-49f2-a1d6-3d390604745c_01,33c02ece-911b-4f45-b410-9df07e9b189e_01,344f7ea4-2bd4-4f2d-89f2-9fc7f572a3d6_01,388b8788-a635-4bc9-9b73-d204b2256747_01,424a497a-48b9-4507-b234-c4fd08c8acad_01,42ef34cc-ffb4-432c-82bb-7aa56639ff51_01,42f69b2b-f3aa-4f4e-ac3a-149e14789927_01,48402d61-3a6b-4603-bfa0-b1a38a47d34d_01,4fbbbe43-3c0e-4475-bcf8-3745bd7195eb_01,56cdbba2-327e-4acd-a1eb-0f313a77834f_01,5e086192-ab74-4aa3-bf6b-b34ab19995db_01,5eb5ee1f-ecff-4427-b717-b91380c043ae_01,5f3e2974-f1df-47a2-8a8a-29bb525eeef6_01,5f461197-15ed-43cf-9331-9e0efc4622a4_01,63b7b596-cb55-41dc-b862-a6c3a058dfe2_01,69f4f19c-08c8-4001-92a8-fed155c3b4fe_01,6d980941-219e-40a0-9b41-e84c3fb0bd1a_01,70f1569e-f8f5-4f1d-bf18-d0586b29077d_01,71892706-f8b6-44e6-8de4-6cbb43f612e0_01,723eb689-7b4f-4758-bcdf-426b12508935_01,802dbd0d-ef07-4c91-ab8d-1dd39532e947_01,82940e94-ac74-4a9b-9da5-9e4b7d4d45c0_01,83e7b9f8-04a4-440f-aafc-7a8e9ddff284_01,888a7158-2319-4563-849b-573705c72ab7_01,8b3649e3-16e2-4044-8ab8-f4d28a87e513_01,8e7c2e31-d085-4b75-a970-162526dd07a0_01,905368c2-ba60-4dda-b32d-a51a203b5e4d_01,94cdac79-2b4e-483a-8f17-3e0c9be589d0_01,99f86b57-3894-45c5-bfbe-c757c69a3050_01,9a8ea017-0152-48b2-accb-d040deb1c6b6_01,9c87dcee-d422-4df1-82e1-3fa201473e31_01,9ec86c06-e7a9-4ea6-b36d-6f832909054b_01,a19104d6-b6a6-4878-af2c-783679070a05_01,a477b55d-a591-482f-a554-d8ef7298c23d_01,a53e9117-0a49-40d8-af40-7867370b671a_01,a5be4e42-cb6c-4e67-8547-45dbd058bb95_01,a9a57127-94d3-425f-a4c5-5cbcf24a9a35_01,b3164f7b-c826-4e08-9ee6-8ff96d29b913_01,b4b41a43-ee45-4aa3-abf0-100db752a6ac_01,b7adb786-1f81-43ca-ac72-7243966cd439_01,bafe2638-4adc-4957-9d62-d7eebe5dd2f9_01,bdfcd747-f6a2-42e2-bc9b-483112205fa8_01,c0e1a036-be4c-4fb5-bb50-e2431be60ed4_01,c4dd9501-c193-45fb-8535-a9d901520bdd_01,c6312de5-dd56-4025-80d1-dbdd8568d047_01,c72b973b-4719-46ab-ac99-05d14088d3bc_01,c8898b42-b704-45a0-9829-144b98f416e0_01,cf327482-199b-4604-ac19-c8b68d91c5d9_01,cf332daa-f335-4af1-81de-cbfdafb0f764_01,d63f2f1e-1970-445f-907b-23cf4d9efd83_01,d885b720-e813-4828-a731-b3cdcbd20687_01,d890cbf7-41d8-4992-99c2-24c60c77b156_01,dafb9844-1a5c-4af8-b382-59c751942bb8_01,de7f06aa-9638-4389-ac8e-711adfa0f2a5_01,dfd687bc-6e69-42f7-af94-d17fc150d1a1_01,dfef51c8-6050-4ebb-b25c-e74919397244_01,e612ef6e-f3f2-44be-ab15-8e4095687cd6_01,e93ca89f-ca48-43ca-bf1c-adc7491c0fe5_01,edc62c30-cacc-457d-96ba-d05ed35432a3_01,f13a3d5e-7f8e-4acb-ad46-f6380a9443e8_01,f63946ec-ddcb-469a-8f5e-74366b7f419b_01,f8954241-e541-406f-a09d-c3c987473732_01,f8e77bb6-e521-4a6a-9cb4-4b58ee38ca7f_01,fad4b7e6-510c-4968-83df-3140ed5a0549_01,fb504e55-1859-48ee-aec7-a3fcb082785e_01,fb54458d-c373-46c2-841e-82663e13efaa_01,fc83ab27-929e-4ad4-ba18-abb0694f1e43_01
MIMAT0002171,134.0,1932.0,74.0,446.0,7481.0,3049.0,217.0,22.0,35.0,16679.0,2085.0,99.0,358.0,766.0,2820.0,18.0,18.0,22.0,1521.0,757.0,2517.0,769.0,1384.0,2596.0,73.0,2473.0,20.0,17.0,6654.0,1894.0,5899.0,1047.0,21.0,2152.0,1293.0,6812.0,661.0,15.0,16.0,4928.0,14.0,3683.0,1001.0,30.0,860.0,10.0,5141.0,4.0,493.0,304.0,2022.0,2810.0,815.0,9347.0,1653.0,9.0,18769.0,14.0,848.0,7951.0,15.0,1974.0,10.0,3555.0,2968.0,41.0,756.0,3035.0,19.0,2344.0,2490.0,3.0,15.0,1751.0,1115.0,12.0,705.0,234.0,26.0,319.0
MIMAT0002172,4.0,282.0,18.0,76.0,264.0,253.0,33.0,0.0,1.0,937.0,107.0,25.0,165.0,76.0,341.0,3.0,3.0,7.0,321.0,120.0,741.0,208.0,58.0,267.0,1.0,258.0,2.0,1.0,297.0,96.0,1015.0,287.0,3.0,914.0,148.0,194.0,121.0,1.0,2.0,593.0,2.0,372.0,81.0,2.0,305.0,2.0,397.0,2.0,91.0,55.0,269.0,715.0,119.0,326.0,73.0,1.0,664.0,4.0,138.0,192.0,1.0,27.0,2.0,854.0,320.0,9.0,88.0,315.0,2.0,196.0,397.0,1.0,0.0,137.0,381.0,4.0,267.0,166.0,3.0,69.0
MIMAT0002173,37.0,9794.0,8.0,7797.0,2034.0,6019.0,4758.0,4915.0,2483.0,2577.0,1916.0,297.0,10.0,1842.0,2620.0,10009.0,812.0,937.0,9191.0,530.0,3375.0,181.0,5940.0,1576.0,6116.0,6839.0,5113.0,145.0,1807.0,3381.0,34052.0,9.0,11954.0,924.0,1082.0,6348.0,1909.0,200.0,2640.0,7887.0,5573.0,9246.0,3860.0,3174.0,1622.0,6727.0,879.0,610.0,59.0,10.0,6255.0,3617.0,996.0,3305.0,3511.0,3146.0,32081.0,10109.0,6831.0,6927.0,2498.0,2074.0,5.0,7723.0,318.0,11.0,23.0,133.0,334.0,569.0,1081.0,11.0,3434.0,2290.0,6471.0,9692.0,5719.0,9.0,4003.0,10.0
MIMAT0002174,199.0,869.0,407.0,393.0,345.0,290.0,442.0,460.0,635.0,899.0,193.0,92.0,480.0,274.0,691.0,373.0,451.0,500.0,730.0,1764.0,832.0,399.0,335.0,541.0,193.0,460.0,378.0,540.0,636.0,542.0,928.0,306.0,855.0,880.0,1063.0,272.0,294.0,394.0,191.0,449.0,492.0,572.0,183.0,218.0,317.0,467.0,977.0,385.0,136.0,247.0,568.0,465.0,511.0,299.0,489.0,335.0,530.0,2689.0,421.0,243.0,315.0,153.0,295.0,955.0,451.0,231.0,345.0,557.0,170.0,288.0,596.0,403.0,759.0,712.0,1192.0,373.0,481.0,450.0,190.0,90.0
MIMAT0002175,25.0,32.0,0.0,18.0,63.0,44.0,13.0,2.0,0.0,118.0,60.0,1.0,16.0,15.0,89.0,0.0,0.0,0.0,45.0,13.0,11.0,67.0,33.0,126.0,2.0,37.0,0.0,1.0,79.0,36.0,103.0,62.0,0.0,57.0,47.0,183.0,16.0,0.0,1.0,49.0,1.0,42.0,12.0,6.0,28.0,0.0,63.0,0.0,34.0,37.0,39.0,91.0,32.0,117.0,39.0,1.0,376.0,2.0,21.0,156.0,0.0,23.0,0.0,78.0,55.0,0.0,44.0,63.0,1.0,26.0,57.0,0.0,0.0,66.0,44.0,1.0,22.0,25.0,0.0,38.0
MIMAT0002176,208.0,664.0,36.0,255.0,2818.0,795.0,230.0,13.0,5.0,2636.0,429.0,61.0,462.0,439.0,2213.0,5.0,9.0,11.0,2154.0,411.0,1781.0,233.0,580.0,1031.0,11.0,2108.0,8.0,9.0,2111.0,325.0,6654.0,2473.0,11.0,2170.0,562.0,775.0,365.0,6.0,8.0,1893.0,3.0,393.0,171.0,13.0,1230.0,4.0,2236.0,0.0,487.0,137.0,456.0,2581.0,591.0,2106.0,229.0,1.0,1551.0,5.0,377.0,1106.0,13.0,255.0,6.0,803.0,1962.0,14.0,914.0,3286.0,6.0,686.0,966.0,2.0,7.0,1147.0,1281.0,10.0,699.0,106.0,3.0,307.0
MIMAT0002177,372.0,2665.0,4536.0,4809.0,1115.0,269.0,167.0,1551.0,269.0,2198.0,116.0,1832.0,2374.0,591.0,161.0,744.0,138.0,2728.0,198.0,349.0,645.0,3429.0,1098.0,761.0,167.0,498.0,131.0,644.0,579.0,1035.0,731.0,219.0,1403.0,227.0,278.0,961.0,247.0,564.0,268.0,453.0,3297.0,461.0,124.0,460.0,155.0,308.0,815.0,353.0,113.0,393.0,449.0,766.0,667.0,727.0,724.0,171.0,495.0,2952.0,5705.0,1786.0,7745.0,324.0,844.0,129.0,283.0,719.0,1072.0,1067.0,314.0,321.0,587.0,1819.0,265.0,5911.0,460.0,928.0,331.0,377.0,296.0,98.0
MIMAT0002178,13.0,70.0,4.0,33.0,636.0,71.0,9.0,0.0,2.0,390.0,66.0,2.0,53.0,25.0,205.0,3.0,0.0,0.0,212.0,26.0,313.0,31.0,44.0,44.0,1.0,157.0,0.0,0.0,416.0,58.0,323.0,90.0,1.0,253.0,80.0,65.0,30.0,1.0,0.0,280.0,0.0,165.0,38.0,1.0,87.0,0.0,302.0,0.0,42.0,10.0,78.0,210.0,32.0,249.0,33.0,0.0,437.0,2.0,20.0,173.0,0.0,41.0,1.0,491.0,239.0,2.0,47.0,180.0,2.0,134.0,142.0,0.0,1.0,73.0,60.0,1.0,78.0,11.0,1.0,9.0
MIMAT0002804,7.0,0.0,0.0,0.0,7.0,0.0,6.0,8.0,8.0,22.0,27.0,1.0,8.0,5.0,0.0,5.0,3.0,12.0,0.0,18.0,9.0,0.0,0.0,37.0,1.0,15.0,18.0,3.0,7.0,9.0,3.0,0.0,5.0,7.0,19.0,0.0,11.0,8.0,66.0,1.0,0.0,11.0,0.0,1.0,8.0,5.0,34.0,31.0,2.0,27.0,83.0,5.0,16.0,18.0,16.0,1.0,43.0,15.0,12.0,0.0,6.0,14.0,0.0,29.0,9.0,11.0,2.0,12.0,0.0,4.0,13.0,9.0,3.0,21.0,20.0,2.0,3.0,10.0,12.0,5.0
MIMAT0002805,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,17.0,3.0,2.0,6.0,1.0,9.0,0.0,1.0,1.0,1.0,0.0,11.0,0.0,12.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,115.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,3.0,1.0,0.0,2.0,3.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
MIMAT0002806,8.0,5.0,0.0,1.0,14.0,17.0,2.0,1.0,3.0,10.0,2.0,8.0,4.0,0.0,0.0,27.0,16.0,4.0,0.0,4.0,77.0,0.0,14.0,16.0,19.0,3.0,10.0,10.0,30.0,20.0,7.0,3.0,3.0,19.0,0.0,0.0,3.0,12.0,1.0,1.0,0.0,0.0,42.0,26.0,70.0,5.0,24.0,32.0,1.0,0.0,0.0,2.0,10.0,9.0,13.0,3.0,239.0,6.0,148.0,0.0,19.0,1.0,0.0,0.0,9.0,12.0,3.0,20.0,6.0,1.0,9.0,0.0,2.0,0.0,1.0,8.0,0.0,9.0,0.0,0.0
MIMAT0002807,23.0,14.0,10.0,4.0,11.0,8.0,33.0,27.0,30.0,24.0,12.0,15.0,16.0,9.0,0.0,16.0,2.0,13.0,5.0,13.0,27.0,2.0,20.0,8.0,20.0,41.0,10.0,13.0,5.0,3.0,9.0,13.0,10.0,6.0,4.0,6.0,11.0,14.0,17.0,5.0,11.0,7.0,43.0,6.0,18.0,9.0,8.0,8.0,16.0,9.0,6.0,14.0,26.0,10.0,3.0,5.0,24.0,9.0,5.0,15.0,7.0,4.0,18.0,15.0,10.0,30.0,10.0,10.0,4.0,1.0,6.0,18.0,8.0,13.0,3.0,1.0,5.0,12.0,16.0,14.0
MIMAT0002808,93.0,13.0,131.0,157.0,52.0,14.0,8.0,39.0,13.0,10.0,3.0,10.0,29.0,60.0,7.0,5.0,5.0,46.0,10.0,3.0,21.0,103.0,15.0,14.0,160.0,12.0,7.0,4.0,50.0,18.0,10.0,4.0,22.0,5.0,33.0,38.0,12.0,67.0,28.0,48.0,17.0,15.0,21.0,89.0,8.0,12.0,8.0,2.0,13.0,101.0,4.0,10.0,33.0,15.0,14.0,3.0,2.0,76.0,1.0,79.0,54.0,4.0,75.0,0.0,6.0,44.0,177.0,37.0,7.0,6.0,125.0,17.0,6.0,12.0,35.0,13.0,40.0,3.0,3.0,4.0
MIMAT0002809,1244.0,316.0,19222.0,10766.0,404.0,679.0,245.0,2383.0,451.0,1395.0,269.0,599.0,591.0,1114.0,1015.0,1358.0,1225.0,1375.0,281.0,686.0,1133.0,4628.0,919.0,358.0,1562.0,546.0,2197.0,831.0,1016.0,814.0,459.0,391.0,554.0,830.0,1340.0,409.0,357.0,1205.0,2356.0,981.0,680.0,662.0,478.0,2044.0,773.0,653.0,2085.0,150.0,811.0,636.0,621.0,1291.0,3313.0,1849.0,1127.0,214.0,530.0,1077.0,840.0,360.0,644.0,548.0,7043.0,204.0,597.0,430.0,2002.0,1143.0,721.0,95.0,2079.0,600.0,556.0,224.0,980.0,413.0,1156.0,673.0,370.0,434.0
MIMAT0002810,19014.0,43804.0,36.0,13.0,12549.0,15062.0,1671.0,3858.0,23221.0,36717.0,10983.0,1132.0,11950.0,2091.0,27511.0,1909.0,13554.0,23100.0,7061.0,11933.0,15233.0,949.0,3044.0,8041.0,375.0,3829.0,46100.0,26677.0,8144.0,12956.0,17939.0,11851.0,6125.0,50913.0,12600.0,4691.0,2211.0,7736.0,15795.0,12694.0,4131.0,10676.0,15338.0,6141.0,3341.0,7545.0,13867.0,14138.0,30505.0,9301.0,26061.0,8347.0,2381.0,8155.0,7149.0,3600.0,6633.0,19712.0,14509.0,19359.0,23394.0,2046.0,74.0,59086.0,12555.0,13009.0,21530.0,15806.0,2074.0,4938.0,8918.0,9716.0,811.0,14146.0,8995.0,8235.0,16138.0,21621.0,8803.0,2143.0
MIMAT0002811,2908.0,7739.0,8.0,9.0,675.0,3141.0,170.0,540.0,2299.0,7793.0,2370.0,174.0,129.0,370.0,1976.0,249.0,192.0,1862.0,749.0,926.0,119.0,123.0,211.0,2529.0,47.0,523.0,4464.0,8047.0,1628.0,2033.0,1955.0,1993.0,474.0,4701.0,1459.0,1695.0,490.0,745.0,192.0,2036.0,1091.0,934.0,2551.0,734.0,815.0,585.0,282.0,2396.0,3890.0,903.0,1508.0,1391.0,343.0,1180.0,1415.0,735.0,829.0,1902.0,2844.0,2218.0,4067.0,188.0,10.0,2547.0,2266.0,1751.0,3266.0,2825.0,293.0,810.0,890.0,1418.0,126.0,2085.0,929.0,617.0,1263.0,3634.0,1484.0,250.0
MIMAT0002813,443.0,3288.0,132.0,1340.0,3353.0,3942.0,134.0,40.0,30.0,479.0,48.0,50.0,192.0,597.0,3165.0,26.0,21.0,36.0,1784.0,662.0,1278.0,579.0,1564.0,1925.0,80.0,1929.0,48.0,50.0,3710.0,1977.0,3684.0,2613.0,18.0,1356.0,1837.0,5517.0,356.0,5.0,18.0,2454.0,22.0,2554.0,1629.0,44.0,466.0,13.0,1858.0,4.0,240.0,716.0,2204.0,4493.0,864.0,7715.0,955.0,7.0,13831.0,37.0,533.0,12059.0,18.0,922.0,7.0,4221.0,1449.0,48.0,1452.0,870.0,20.0,419.0,1526.0,11.0,14.0,258.0,1261.0,23.0,980.0,47.0,30.0,82.0
MIMAT0002814,251.0,2830.0,82.0,1334.0,14956.0,6087.0,237.0,21.0,31.0,8840.0,3590.0,28.0,522.0,596.0,3887.0,16.0,10.0,24.0,1983.0,1103.0,1737.0,1008.0,470.0,2547.0,36.0,3893.0,19.0,31.0,8026.0,2509.0,4922.0,1581.0,20.0,2756.0,998.0,6002.0,1441.0,25.0,18.0,1699.0,29.0,2892.0,1167.0,26.0,1376.0,6.0,2832.0,2.0,613.0,382.0,3992.0,4040.0,461.0,14881.0,1033.0,15.0,19471.0,30.0,359.0,9256.0,16.0,4347.0,18.0,5087.0,4245.0,33.0,2107.0,2902.0,22.0,2078.0,1593.0,8.0,24.0,1265.0,1375.0,33.0,1023.0,302.0,27.0,479.0
MIMAT0002815,0.0,6.0,0.0,4.0,19.0,2.0,1.0,0.0,0.0,12.0,12.0,1.0,0.0,2.0,10.0,0.0,0.0,1.0,3.0,3.0,4.0,2.0,3.0,3.0,0.0,7.0,0.0,0.0,5.0,10.0,16.0,6.0,0.0,5.0,1.0,16.0,4.0,0.0,0.0,6.0,0.0,8.0,4.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,9.0,6.0,3.0,11.0,4.0,0.0,39.0,0.0,1.0,43.0,0.0,5.0,0.0,19.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,8.0,2.0,0.0,4.0,0.0,0.0,0.0
MIMAT0002816,9.0,220.0,17.0,133.0,337.0,186.0,28.0,2.0,1.0,478.0,224.0,14.0,105.0,88.0,206.0,5.0,1.0,5.0,258.0,61.0,404.0,247.0,125.0,369.0,5.0,121.0,2.0,3.0,289.0,80.0,467.0,375.0,4.0,498.0,364.0,172.0,89.0,2.0,4.0,488.0,2.0,325.0,179.0,12.0,219.0,3.0,181.0,0.0,145.0,120.0,165.0,419.0,65.0,343.0,53.0,0.0,1030.0,1.0,106.0,240.0,4.0,70.0,2.0,760.0,161.0,2.0,162.0,289.0,1.0,79.0,129.0,1.0,3.0,232.0,119.0,2.0,146.0,123.0,5.0,90.0
MIMAT0002817,314.0,1385.0,65.0,452.0,3503.0,1449.0,201.0,7.0,12.0,3510.0,403.0,28.0,783.0,340.0,2598.0,39.0,12.0,41.0,2422.0,584.0,3153.0,717.0,371.0,2620.0,18.0,1850.0,26.0,19.0,3220.0,717.0,4517.0,1872.0,18.0,3809.0,1352.0,1400.0,487.0,12.0,20.0,1731.0,12.0,707.0,364.0,11.0,1139.0,9.0,2939.0,2.0,985.0,394.0,969.0,2570.0,388.0,3336.0,384.0,9.0,2616.0,16.0,186.0,2291.0,17.0,526.0,12.0,1.0,3557.0,42.0,1203.0,2219.0,14.0,1004.0,783.0,3.0,5.0,1845.0,818.0,24.0,778.0,296.0,13.0,304.0
MIMAT0002818,17.0,275.0,14.0,95.0,1044.0,336.0,26.0,4.0,2.0,1457.0,455.0,18.0,55.0,138.0,336.0,0.0,5.0,2.0,166.0,129.0,477.0,102.0,229.0,433.0,8.0,243.0,2.0,4.0,998.0,342.0,603.0,259.0,3.0,300.0,185.0,1343.0,191.0,2.0,2.0,382.0,2.0,482.0,221.0,6.0,165.0,1.0,542.0,3.0,178.0,41.0,359.0,654.0,130.0,983.0,262.0,1.0,1733.0,2.0,92.0,500.0,2.0,206.0,0.0,316.0,127.0,5.0,108.0,265.0,3.0,243.0,225.0,3.0,3.0,469.0,133.0,6.0,155.0,53.0,3.0,29.0
MIMAT0002819,2085.0,421.0,220.0,142.0,679.0,131.0,663.0,1439.0,1044.0,1149.0,222.0,581.0,389.0,916.0,2077.0,509.0,1047.0,660.0,1281.0,1362.0,1475.0,1580.0,1471.0,491.0,2043.0,1649.0,1034.0,1329.0,977.0,662.0,1862.0,919.0,2161.0,1657.0,1848.0,1405.0,301.0,1424.0,381.0,1091.0,1675.0,711.0,362.0,703.0,613.0,2263.0,1350.0,1335.0,1295.0,487.0,1093.0,1226.0,910.0,685.0,1109.0,362.0,1948.0,4915.0,1298.0,1203.0,846.0,326.0,1003.0,1369.0,722.0,907.0,1638.0,1146.0,623.0,307.0,1945.0,810.0,1454.0,1640.0,1413.0,1044.0,1521.0,795.0,447.0,445.0
MIMAT0002820,33.0,38.0,53.0,20.0,31.0,35.0,8.0,132.0,59.0,172.0,30.0,64.0,308.0,47.0,11.0,14.0,9.0,115.0,8.0,425.0,79.0,124.0,429.0,208.0,39.0,29.0,65.0,36.0,97.0,38.0,10.0,150.0,50.0,225.0,45.0,83.0,38.0,124.0,132.0,105.0,4.0,24.0,27.0,74.0,80.0,21.0,218.0,16.0,104.0,129.0,75.0,146.0,92.0,25.0,103.0,7.0,23.0,175.0,10.0,17.0,33.0,17.0,46.0,41.0,117.0,76.0,138.0,222.0,35.0,6.0,84.0,358.0,16.0,17.0,68.0,13.0,42.0,48.0,15.0,35.0
MIMAT0002821,16.0,32.0,20.0,13.0,14.0,25.0,54.0,46.0,17.0,1617.0,54.0,21.0,70.0,24.0,38.0,14.0,22.0,43.0,3.0,76.0,59.0,43.0,33.0,407.0,99.0,25.0,45.0,86.0,15.0,12.0,54.0,8.0,36.0,743.0,250.0,64.0,10.0,42.0,201.0,37.0,49.0,28.0,36.0,95.0,55.0,14.0,104.0,95.0,194.0,32.0,53.0,101.0,74.0,21.0,75.0,9.0,34.0,49.0,21.0,4.0,36.0,46.0,49.0,52.0,13.0,60.0,28.0,56.0,119.0,5.0,34.0,24.0,33.0,78.0,95.0,36.0,18.0,301.0,67.0,91.0
MIMAT0002822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0002823,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
MIMAT0002824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0002825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0002826,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0002827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0002828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0002829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0002830,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
