,108d4b89-d1d5-4528-a040-c7e5696c8417_01,14213209-2217-4812-9a19-d9b2b6718467_01,158fd4c2-68dc-4ca4-8130-d5589c80d825_01,1791e250-70ac-439c-828b-15ba811935cc_01,1d2937e8-6104-4330-b7dc-7bcd79dac927_01,200f77a5-803c-4891-980b-5c3b08c91254_01,245e4254-dbc1-45bd-b5df-504d8c3822de_01,254f6921-82ac-4fe1-b1b4-ace94c420d05_01,276dd6d1-a5ad-4b64-8536-916584805091_01,2aa77a19-efde-478a-a113-c0af75708b31_01,2aad74b4-8d66-4563-8958-88d83f86556d_01,33ad8d6e-10f4-4965-9721-1a9984f9e87d_01,3428aa0a-127d-492a-bf4a-ee82563d3701_01,37c77a51-efce-46bd-ab8c-93e17c04c6ac_01,3af5b391-e72f-463d-a086-a86c6c30a51a_01,485b221f-f40f-46a0-a9cf-023f807e6146_01,4a31c620-5c6e-44ae-b7f0-0553c4b7eb33_01,4daeefc3-0e2e-4537-8e13-af9717b3ce29_01,4f0124a6-4a5b-4e42-b9ff-d7de51d2148c_01,4f4906dc-7ebd-47f1-a8f5-b35d3950e740_01,51f6692d-a05b-474b-ba99-637c8bc49b30_01,605e9e51-270c-48fb-b198-46b5512b29da_01,6385194a-d75b-4bd3-9e70-9aa36250d5b9_01,64d00705-5070-4338-9433-ba74424528b3_01,6717b82e-889d-45a4-9638-4d0e023399cc_01,6db758a1-dd0f-4abb-a0ca-80c4b135e8a5_01,6dfe9121-29a0-4593-984f-1644166e1d39_01,6e22b287-5b45-4f5f-a825-b200aa6943e6_01,75a43851-8fa0-4259-b843-88dc6fbce270_01,76b0106c-a4d2-4b29-bef4-fe03a25b5d21_01,76e4538f-3383-46b0-884d-978d031ee182_01,79823022-7feb-49de-8de7-607721b595d2_01,82c37e7c-0899-497e-9753-84da21f8e0fe_01,83059a0f-4de9-454c-8e51-9265ab5f3558_01,8481dc3d-109a-4f2d-a0ad-8f0fd2a61a53_01,8703c5c3-d519-4d78-a5f6-2ef53fca277a_01,89d0b316-65de-4f4c-988a-3c3861a68090_01,8b7c42cd-fc2a-4023-843e-a411821f94ff_01,8c113bc1-101b-405f-9eb1-8c9e8ebbe185_01,8c8d4495-1a1d-4942-b0f0-1445fd05dfce_01,8def73e4-83a5-4998-8f6e-f71f21c946ac_01,9205fbf2-f4ba-475c-8351-1aae5ff3b8bf_01,98315e03-ffe8-449c-8f92-7fd2c0f20b79_01,9f15bf13-11d2-400f-b6f9-c8be0a57c763_01,a1206473-cf9d-4bca-97c9-67f35817b806_01,ae10b73d-e7f4-4334-8452-167b60d71cb5_01,b0770eff-dff2-4e10-8fc9-c07a81efcc5e_01,cdde118f-4673-4e7e-b965-1f9fe007050d_01,ce2b2c41-7d28-4d8b-a037-af842a8fe20f_01,d9952e44-b573-4854-893e-b3bbc5287f2f_01,ddfdd05e-058c-4877-b389-724a6c101353_01,ebb834c6-374e-4077-a4ce-c74a850be358_01,ee6083aa-9453-44ff-8cc5-79b71fea289d_01,eec002c4-7602-4179-8eb3-2b0508d5ee1c_01,f2cc142b-9fc0-44d9-9ae3-558b4eace375_01,f98c183e-aaa1-40c4-83e7-c248cc3adb55_01,ffedc8be-1056-4205-b9d9-99b5bdb872db_01
MIMAT0004587,6.0,2.0,1.0,2.0,5.0,4.0,2.0,1.0,3.0,2.0,9.0,5.0,8.0,1.0,1.0,1.0,2.0,13.0,4.0,2.0,1.0,1.0,3.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,7.0,3.0,1.0,5.0,4.0,0.0,4.0,9.0,0.0,2.0,5.0,5.0,0.0,2.0,6.0,7.0,1.0,24.0,2.0,0.0,3.0,1.0,5.0,5.0,13.0,4.0,0.0
MIMAT0004588,88.0,25.0,84.0,56.0,32.0,61.0,37.0,28.0,116.0,27.0,137.0,258.0,147.0,86.0,74.0,58.0,102.0,177.0,58.0,48.0,41.0,34.0,66.0,114.0,34.0,18.0,152.0,50.0,66.0,47.0,119.0,44.0,44.0,112.0,101.0,16.0,104.0,105.0,43.0,25.0,273.0,97.0,40.0,37.0,57.0,206.0,6.0,665.0,35.0,87.0,83.0,26.0,85.0,39.0,209.0,84.0,27.0
MIMAT0004589,3.0,15.0,10.0,2.0,3.0,9.0,15.0,14.0,12.0,16.0,10.0,9.0,7.0,23.0,6.0,7.0,29.0,16.0,28.0,5.0,8.0,12.0,12.0,13.0,12.0,7.0,16.0,14.0,7.0,8.0,7.0,5.0,17.0,4.0,13.0,7.0,4.0,27.0,22.0,4.0,11.0,11.0,9.0,3.0,17.0,23.0,2.0,24.0,8.0,12.0,19.0,11.0,20.0,10.0,6.0,11.0,4.0
MIMAT0004590,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0004591,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
MIMAT0004592,11.0,13.0,6.0,16.0,8.0,13.0,10.0,7.0,7.0,31.0,8.0,17.0,9.0,41.0,44.0,13.0,30.0,17.0,35.0,34.0,25.0,20.0,17.0,30.0,19.0,16.0,21.0,8.0,10.0,4.0,21.0,23.0,1.0,43.0,21.0,6.0,9.0,68.0,84.0,11.0,12.0,17.0,10.0,1.0,45.0,10.0,9.0,26.0,10.0,14.0,11.0,11.0,27.0,13.0,28.0,8.0,23.0
MIMAT0004593,32.0,27.0,33.0,49.0,39.0,21.0,5.0,26.0,17.0,66.0,49.0,34.0,30.0,87.0,59.0,18.0,42.0,90.0,39.0,42.0,46.0,34.0,13.0,60.0,59.0,12.0,8.0,19.0,20.0,5.0,50.0,30.0,13.0,65.0,40.0,20.0,11.0,76.0,58.0,5.0,10.0,45.0,30.0,7.0,72.0,84.0,10.0,45.0,30.0,40.0,14.0,32.0,50.0,102.0,114.0,24.0,94.0
MIMAT0004594,17.0,13.0,9.0,1.0,3.0,1.0,5.0,2.0,3.0,11.0,10.0,13.0,7.0,21.0,14.0,6.0,28.0,8.0,2.0,46.0,15.0,22.0,16.0,27.0,21.0,1.0,18.0,14.0,5.0,0.0,9.0,25.0,3.0,9.0,7.0,6.0,17.0,9.0,21.0,5.0,12.0,16.0,17.0,6.0,25.0,25.0,11.0,4.0,34.0,28.0,12.0,6.0,34.0,5.0,5.0,4.0,20.0
MIMAT0004595,14.0,8.0,9.0,0.0,14.0,0.0,0.0,1.0,1.0,0.0,33.0,11.0,5.0,6.0,3.0,31.0,6.0,0.0,6.0,0.0,5.0,0.0,1.0,54.0,6.0,1.0,34.0,0.0,3.0,37.0,31.0,1.0,37.0,2.0,17.0,10.0,1.0,49.0,6.0,3.0,24.0,5.0,4.0,18.0,3.0,16.0,0.0,0.0,17.0,103.0,2.0,4.0,4.0,19.0,2.0,2.0,7.0
MIMAT0004596,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
MIMAT0004597,4869.0,2713.0,4084.0,2301.0,7323.0,1222.0,1953.0,4054.0,22212.0,2482.0,6114.0,5552.0,12963.0,3906.0,10569.0,2469.0,4076.0,1809.0,88786.0,2686.0,3532.0,4539.0,1463.0,7312.0,3246.0,1776.0,5809.0,1198.0,1342.0,12765.0,34951.0,4009.0,2859.0,12312.0,4007.0,1763.0,2865.0,2052.0,2628.0,2450.0,3206.0,6831.0,1968.0,3520.0,3586.0,11011.0,733.0,13277.0,3718.0,12109.0,1612.0,1998.0,1940.0,1126.0,6514.0,703.0,1623.0
MIMAT0004598,221.0,2423.0,667.0,879.0,41.0,3256.0,6.0,89.0,13.0,64.0,1146.0,836.0,228.0,349.0,127.0,3114.0,30.0,2887.0,950.0,149.0,195.0,111.0,892.0,1357.0,45.0,9.0,1071.0,1197.0,2606.0,934.0,70.0,94.0,1330.0,62.0,438.0,3.0,1460.0,40.0,59.0,84.0,664.0,1087.0,100.0,10.0,56.0,1134.0,16.0,470.0,10.0,87.0,559.0,154.0,158.0,1035.0,4784.0,2037.0,290.0
MIMAT0004599,388.0,237.0,260.0,112.0,63.0,76.0,38.0,72.0,151.0,130.0,553.0,590.0,132.0,308.0,54.0,151.0,114.0,333.0,103.0,75.0,93.0,153.0,272.0,449.0,63.0,57.0,1116.0,70.0,94.0,124.0,122.0,242.0,84.0,142.0,77.0,12.0,449.0,358.0,44.0,90.0,650.0,108.0,132.0,36.0,197.0,178.0,21.0,287.0,256.0,273.0,363.0,72.0,310.0,275.0,50.0,104.0,135.0
MIMAT0004600,737.0,205.0,526.0,68.0,62.0,54.0,27.0,122.0,67.0,183.0,188.0,85.0,28.0,1066.0,2377.0,643.0,33.0,115.0,60.0,349.0,190.0,358.0,103.0,95.0,168.0,95.0,346.0,472.0,242.0,15.0,17.0,264.0,430.0,73.0,448.0,104.0,145.0,227.0,872.0,605.0,179.0,126.0,129.0,152.0,274.0,899.0,15.0,75.0,64.0,972.0,65.0,555.0,301.0,508.0,94.0,62.0,44.0
MIMAT0004601,174.0,188.0,176.0,29.0,39.0,29.0,19.0,50.0,78.0,51.0,716.0,557.0,60.0,181.0,39.0,147.0,63.0,210.0,45.0,52.0,77.0,146.0,260.0,226.0,31.0,16.0,565.0,105.0,79.0,111.0,63.0,114.0,128.0,77.0,42.0,9.0,281.0,84.0,11.0,43.0,431.0,61.0,70.0,38.0,125.0,192.0,24.0,178.0,95.0,165.0,228.0,25.0,175.0,99.0,11.0,76.0,47.0
MIMAT0004602,35.0,12.0,40.0,19.0,32.0,31.0,16.0,8.0,18.0,62.0,36.0,31.0,101.0,45.0,53.0,34.0,27.0,58.0,102.0,50.0,41.0,19.0,30.0,54.0,30.0,11.0,14.0,48.0,26.0,34.0,47.0,20.0,28.0,28.0,44.0,22.0,21.0,38.0,15.0,14.0,44.0,39.0,48.0,7.0,40.0,84.0,14.0,35.0,21.0,76.0,12.0,22.0,28.0,32.0,27.0,39.0,45.0
MIMAT0004603,399.0,3.0,114.0,297.0,70.0,13.0,202.0,86.0,397.0,377.0,126.0,208.0,334.0,283.0,92.0,457.0,143.0,66.0,330.0,76.0,281.0,278.0,56.0,134.0,95.0,34.0,607.0,13.0,85.0,89.0,510.0,439.0,41.0,73.0,37.0,27.0,46.0,162.0,255.0,110.0,8.0,181.0,780.0,36.0,107.0,288.0,125.0,292.0,99.0,483.0,1.0,50.0,111.0,65.0,19.0,12.0,175.0
MIMAT0004604,57.0,7.0,7866.0,49.0,4141.0,153.0,51325.0,11364.0,161.0,75574.0,1240.0,663.0,19346.0,24238.0,14283.0,158.0,35681.0,7907.0,177.0,5220.0,393.0,18626.0,544.0,9635.0,124.0,2105.0,49.0,421.0,14030.0,106.0,3660.0,9517.0,49.0,5046.0,5140.0,3395.0,3526.0,26945.0,111.0,2452.0,80.0,139.0,381.0,138.0,9804.0,371.0,99.0,48689.0,178.0,121.0,114.0,35.0,55.0,29.0,14993.0,326.0,556.0
MIMAT0004605,27.0,4.0,4.0,27.0,0.0,0.0,4.0,5.0,0.0,10.0,4.0,7.0,7.0,9.0,2.0,1.0,119.0,6.0,29.0,32.0,28.0,9.0,4.0,31.0,64.0,1.0,5.0,1.0,4.0,10.0,5.0,50.0,2.0,1.0,0.0,1.0,3.0,24.0,349.0,0.0,0.0,12.0,44.0,0.0,228.0,6.0,12.0,0.0,3.0,132.0,2.0,1.0,2.0,8.0,1.0,1.0,26.0
MIMAT0004606,6.0,4.0,485.0,5.0,351.0,14.0,4365.0,597.0,22.0,4796.0,123.0,44.0,1410.0,1857.0,1694.0,10.0,2060.0,270.0,27.0,269.0,23.0,1487.0,31.0,354.0,4.0,109.0,3.0,63.0,1226.0,8.0,433.0,469.0,6.0,209.0,294.0,163.0,138.0,1371.0,3.0,108.0,8.0,13.0,36.0,11.0,1173.0,31.0,11.0,2272.0,14.0,15.0,5.0,4.0,2.0,3.0,439.0,21.0,39.0
MIMAT0004607,1.0,1.0,0.0,16.0,0.0,0.0,12.0,4.0,21.0,2.0,2.0,1.0,2.0,0.0,4.0,0.0,17.0,7.0,6.0,3.0,6.0,7.0,0.0,0.0,6.0,0.0,1.0,0.0,8.0,6.0,0.0,20.0,12.0,0.0,4.0,0.0,0.0,40.0,19.0,1.0,5.0,1.0,4.0,0.0,13.0,1.0,1.0,28.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,1.0,22.0
MIMAT0004608,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,5.0,48.0,1.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,23.0,0.0,0.0,0.0,1.0,12.0,2.0,6.0,10.0,0.0,1.0,9.0,0.0,1.0,16.0,0.0,0.0
MIMAT0004609,3.0,1.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,6.0,2.0,0.0,1.0,1.0,2.0,5.0,4.0,5.0,4.0,0.0,2.0,6.0,3.0,3.0,0.0,1.0,0.0,0.0,7.0,6.0,1.0,2.0,0.0,1.0,1.0,12.0,8.0,0.0,1.0,3.0,4.0,1.0,14.0,5.0,0.0,5.0,1.0,10.0,2.0,2.0,5.0,3.0,1.0,5.0,18.0
MIMAT0004610,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0
MIMAT0004611,33.0,3.0,13.0,48.0,0.0,15.0,2.0,15.0,26.0,10.0,5.0,9.0,4.0,35.0,20.0,12.0,13.0,10.0,15.0,3.0,7.0,12.0,13.0,22.0,24.0,5.0,14.0,10.0,1.0,8.0,12.0,4.0,8.0,7.0,6.0,3.0,10.0,11.0,6.0,8.0,34.0,7.0,9.0,10.0,10.0,32.0,4.0,24.0,16.0,33.0,14.0,16.0,10.0,15.0,14.0,13.0,3.0
MIMAT0004612,2.0,0.0,4.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,6.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0
MIMAT0004613,17.0,10.0,11.0,14.0,12.0,3.0,85.0,4.0,12.0,100.0,8.0,8.0,8.0,25.0,5.0,9.0,94.0,5.0,8.0,5.0,20.0,7.0,2.0,7.0,23.0,112.0,10.0,4.0,0.0,38.0,7.0,34.0,3.0,10.0,5.0,1.0,10.0,362.0,19.0,2.0,27.0,10.0,22.0,2.0,76.0,11.0,0.0,39.0,9.0,130.0,5.0,2.0,25.0,17.0,8.0,1.0,63.0
MIMAT0004614,1509.0,1438.0,530.0,922.0,633.0,830.0,615.0,393.0,1063.0,742.0,689.0,671.0,1801.0,1124.0,628.0,940.0,626.0,827.0,700.0,358.0,801.0,1246.0,282.0,1226.0,774.0,554.0,692.0,538.0,1200.0,1065.0,3416.0,2341.0,1119.0,1313.0,2170.0,544.0,1765.0,560.0,2087.0,899.0,4395.0,435.0,1363.0,1192.0,705.0,632.0,240.0,2204.0,1517.0,860.0,1268.0,1289.0,1385.0,1359.0,452.0,434.0,368.0
MIMAT0004615,1.0,31.0,1.0,4.0,3.0,0.0,3.0,6.0,25.0,6.0,14.0,7.0,1.0,3.0,3.0,14.0,9.0,4.0,0.0,2.0,4.0,32.0,12.0,5.0,4.0,2.0,53.0,6.0,2.0,8.0,10.0,12.0,27.0,2.0,2.0,1.0,26.0,7.0,2.0,10.0,3.0,3.0,25.0,2.0,0.0,1.0,4.0,6.0,5.0,8.0,32.0,1.0,3.0,1.0,0.0,3.0,2.0
MIMAT0004657,16.0,228.0,34.0,112.0,0.0,157.0,0.0,3.0,0.0,8.0,63.0,42.0,23.0,26.0,12.0,160.0,4.0,188.0,54.0,4.0,19.0,5.0,108.0,80.0,2.0,0.0,48.0,199.0,184.0,59.0,4.0,5.0,103.0,6.0,19.0,0.0,129.0,1.0,5.0,6.0,51.0,35.0,2.0,4.0,2.0,48.0,0.0,26.0,0.0,6.0,54.0,24.0,17.0,107.0,404.0,327.0,22.0
MIMAT0004658,3.0,8.0,1.0,5.0,0.0,4.0,0.0,1.0,52.0,1.0,6.0,1.0,2.0,3.0,2.0,2.0,4.0,0.0,6.0,0.0,11.0,5.0,6.0,1.0,0.0,2.0,9.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,17.0,6.0,2.0,2.0,5.0,7.0,2.0,38.0,3.0,4.0,9.0,4.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,4.0
MIMAT0004671,296.0,6.0,6.0,33.0,2.0,4.0,3.0,0.0,9.0,16.0,6.0,53.0,10.0,14.0,15.0,7.0,20.0,19.0,12.0,13.0,11.0,13.0,24.0,26.0,17.0,5.0,1.0,9.0,2.0,4.0,7.0,19.0,19.0,7.0,0.0,2.0,5.0,74.0,16.0,2.0,14.0,94.0,8.0,158.0,9.0,6.0,2.0,22.0,10.0,26.0,2.0,19.0,3.0,10.0,14.0,5.0,42.0
MIMAT0004672,1086.0,810.0,973.0,1013.0,526.0,1024.0,418.0,705.0,1457.0,2275.0,1712.0,2152.0,1120.0,1773.0,4116.0,2936.0,1198.0,1246.0,1106.0,1567.0,615.0,960.0,704.0,2573.0,1159.0,931.0,2346.0,1097.0,660.0,2100.0,1179.0,826.0,891.0,758.0,1267.0,40224.0,1040.0,1673.0,1090.0,637.0,1201.0,801.0,2178.0,718.0,3947.0,3502.0,341.0,1980.0,778.0,2284.0,780.0,1435.0,859.0,1062.0,2146.0,578.0,2386.0
MIMAT0004673,62.0,77.0,93.0,34.0,21.0,87.0,8.0,35.0,41.0,34.0,75.0,76.0,32.0,20.0,20.0,64.0,46.0,103.0,48.0,13.0,25.0,71.0,53.0,14.0,29.0,24.0,51.0,31.0,22.0,53.0,73.0,23.0,36.0,37.0,16.0,24.0,82.0,68.0,33.0,43.0,17.0,22.0,57.0,50.0,60.0,45.0,7.0,87.0,37.0,137.0,46.0,27.0,16.0,11.0,34.0,50.0,23.0
MIMAT0004674,2.0,3.0,1.0,4.0,6.0,8.0,2.0,6.0,1.0,7.0,5.0,2.0,4.0,9.0,2.0,3.0,6.0,5.0,13.0,6.0,4.0,4.0,6.0,5.0,6.0,4.0,5.0,4.0,2.0,2.0,7.0,6.0,5.0,6.0,4.0,1.0,3.0,7.0,4.0,2.0,0.0,2.0,5.0,1.0,11.0,13.0,2.0,11.0,1.0,3.0,1.0,3.0,0.0,6.0,2.0,3.0,2.0
MIMAT0004675,21.0,2477.0,23.0,0.0,5.0,2.0,2.0,2.0,4.0,68.0,1.0,16.0,1.0,13.0,1.0,45.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,14.0,6.0,0.0,73.0,2.0,0.0,0.0,1.0,130.0,14.0,2.0,0.0,5.0,0.0,0.0,249.0,0.0,144.0,3.0,1.0,0.0,2.0,1.0,0.0,27.0,2.0,14.0,670.0,14.0,3.0,24.0,16.0,1.0,9.0
MIMAT0004676,13.0,304.0,12.0,70.0,0.0,3.0,13.0,28.0,9.0,18.0,11.0,5.0,10.0,16.0,10.0,70.0,36.0,7.0,46.0,8.0,95.0,7.0,1.0,6.0,28.0,2.0,231.0,2.0,5.0,21.0,4.0,79.0,36.0,4.0,3.0,15.0,14.0,98.0,52.0,0.0,2.0,19.0,4.0,11.0,53.0,13.0,1.0,17.0,14.0,50.0,40.0,28.0,0.0,30.0,2.0,2.0,7.0
MIMAT0004677,38.0,492.0,23.0,87.0,2.0,4.0,16.0,22.0,5.0,43.0,26.0,11.0,6.0,5.0,22.0,124.0,91.0,16.0,56.0,7.0,122.0,18.0,1.0,15.0,31.0,2.0,556.0,2.0,3.0,21.0,5.0,166.0,51.0,9.0,12.0,28.0,15.0,95.0,100.0,2.0,3.0,44.0,9.0,20.0,63.0,23.0,3.0,27.0,24.0,120.0,44.0,19.0,2.0,34.0,3.0,12.0,15.0
MIMAT0004678,1197.0,290.0,1086.0,1064.0,295.0,636.0,494.0,399.0,484.0,839.0,635.0,1163.0,2376.0,1894.0,2208.0,628.0,836.0,1643.0,1058.0,1295.0,1293.0,679.0,1588.0,2025.0,1310.0,463.0,539.0,2303.0,464.0,774.0,1748.0,427.0,290.0,1291.0,1340.0,622.0,467.0,1065.0,485.0,750.0,1244.0,813.0,1680.0,125.0,585.0,3563.0,61.0,677.0,1617.0,2369.0,571.0,758.0,854.0,1520.0,1711.0,735.0,1310.0
MIMAT0004679,1.0,0.0,36.0,43.0,2.0,0.0,27.0,3.0,1.0,41.0,1.0,11.0,17.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,3.0,7.0,0.0,64.0,3.0,13.0,1.0,37.0,1.0,39.0,9.0,59.0,0.0,38.0,0.0,2.0,15.0,43.0,74.0,1.0,0.0,29.0,39.0,0.0,65.0,1.0,1.0,5.0,0.0,21.0,0.0,1.0,0.0,15.0,1.0,20.0,91.0
MIMAT0004680,970.0,301.0,359.0,489.0,190.0,188.0,126.0,325.0,409.0,386.0,252.0,748.0,334.0,496.0,1610.0,233.0,403.0,271.0,143.0,642.0,277.0,334.0,65.0,749.0,772.0,103.0,268.0,253.0,112.0,145.0,379.0,111.0,155.0,514.0,371.0,231.0,156.0,606.0,442.0,137.0,244.0,794.0,1197.0,32.0,440.0,918.0,153.0,342.0,487.0,305.0,131.0,458.0,708.0,386.0,652.0,213.0,477.0
MIMAT0004681,25.0,44.0,20.0,14.0,75.0,57.0,16.0,18.0,15.0,65.0,20.0,38.0,25.0,39.0,63.0,18.0,65.0,23.0,66.0,44.0,64.0,47.0,29.0,51.0,17.0,17.0,14.0,33.0,45.0,14.0,43.0,27.0,19.0,27.0,25.0,13.0,25.0,93.0,25.0,5.0,17.0,77.0,16.0,18.0,84.0,56.0,2.0,62.0,8.0,38.0,19.0,56.0,33.0,12.0,12.0,24.0,38.0
MIMAT0004682,749.0,814.0,1122.0,674.0,690.0,940.0,443.0,451.0,667.0,477.0,960.0,944.0,681.0,681.0,1531.0,1309.0,585.0,615.0,774.0,207.0,705.0,870.0,518.0,484.0,439.0,674.0,996.0,871.0,537.0,2300.0,747.0,724.0,723.0,501.0,291.0,357.0,860.0,535.0,754.0,426.0,1125.0,298.0,454.0,1089.0,481.0,602.0,137.0,1187.0,540.0,2479.0,996.0,445.0,1053.0,305.0,988.0,415.0,357.0
MIMAT0004683,55.0,18.0,79.0,17.0,43.0,14.0,173.0,26.0,29.0,415.0,14.0,35.0,22.0,26.0,25.0,47.0,495.0,21.0,17.0,18.0,34.0,49.0,3.0,18.0,22.0,272.0,38.0,10.0,4.0,98.0,31.0,71.0,21.0,23.0,23.0,8.0,15.0,354.0,55.0,1.0,65.0,30.0,47.0,14.0,522.0,29.0,5.0,129.0,23.0,544.0,24.0,9.0,39.0,41.0,32.0,7.0,53.0
MIMAT0004687,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0004688,9332.0,3845.0,3864.0,5986.0,4281.0,4613.0,2381.0,5434.0,7962.0,3453.0,5033.0,8949.0,1401.0,4511.0,4939.0,4900.0,6266.0,5162.0,4038.0,1799.0,2482.0,4085.0,3705.0,6355.0,2319.0,2380.0,4794.0,3032.0,3307.0,3549.0,5890.0,1875.0,1465.0,6495.0,2406.0,2986.0,4581.0,5679.0,4287.0,2405.0,4366.0,2969.0,5325.0,2825.0,4992.0,5090.0,1290.0,12686.0,4222.0,8572.0,3512.0,3412.0,4023.0,3624.0,7358.0,1519.0,2810.0
MIMAT0004689,2.0,0.0,47.0,0.0,33.0,1.0,236.0,37.0,0.0,956.0,11.0,1.0,149.0,201.0,53.0,0.0,372.0,28.0,6.0,82.0,5.0,124.0,2.0,39.0,5.0,13.0,0.0,4.0,115.0,1.0,34.0,75.0,3.0,11.0,39.0,21.0,11.0,117.0,2.0,22.0,0.0,2.0,0.0,0.0,81.0,1.0,0.0,215.0,8.0,3.0,1.0,0.0,1.0,1.0,59.0,2.0,1.0
MIMAT0004690,1.0,0.0,25.0,1.0,13.0,0.0,190.0,60.0,0.0,682.0,10.0,1.0,54.0,111.0,142.0,1.0,293.0,23.0,2.0,54.0,1.0,65.0,1.0,35.0,3.0,11.0,1.0,4.0,53.0,1.0,23.0,63.0,1.0,17.0,37.0,16.0,11.0,106.0,4.0,11.0,0.0,2.0,2.0,0.0,90.0,0.0,1.0,159.0,5.0,6.0,1.0,1.0,0.0,1.0,32.0,2.0,6.0
MIMAT0004692,234.0,165.0,132.0,78.0,41.0,85.0,44.0,106.0,65.0,130.0,174.0,196.0,262.0,195.0,374.0,203.0,179.0,171.0,91.0,107.0,124.0,205.0,34.0,159.0,86.0,103.0,177.0,91.0,109.0,150.0,82.0,79.0,76.0,235.0,94.0,86.0,95.0,183.0,143.0,47.0,232.0,80.0,231.0,40.0,195.0,277.0,57.0,128.0,163.0,360.0,123.0,83.0,130.0,83.0,202.0,92.0,78.0
MIMAT0004693,159.0,88.0,170.0,60.0,24.0,180.0,43.0,190.0,123.0,69.0,38.0,109.0,93.0,164.0,95.0,92.0,47.0,39.0,53.0,14.0,36.0,153.0,62.0,114.0,166.0,21.0,89.0,95.0,38.0,147.0,76.0,20.0,26.0,51.0,76.0,75.0,65.0,66.0,37.0,21.0,175.0,36.0,501.0,65.0,40.0,127.0,51.0,79.0,75.0,202.0,188.0,54.0,82.0,117.0,354.0,61.0,64.0
MIMAT0004694,51.0,31.0,64.0,18.0,25.0,102.0,22.0,31.0,22.0,68.0,63.0,49.0,57.0,69.0,79.0,67.0,113.0,103.0,59.0,33.0,42.0,33.0,27.0,63.0,59.0,46.0,99.0,26.0,39.0,31.0,53.0,37.0,45.0,60.0,17.0,12.0,66.0,60.0,23.0,19.0,32.0,39.0,78.0,29.0,89.0,44.0,17.0,94.0,39.0,90.0,42.0,26.0,80.0,71.0,39.0,28.0,27.0
