,02979422-5149-4750-ad5f-483e0bec6ac5_01,02ec7a3a-2812-4a65-93cd-07bf655cc91b_01,03f3dd32-e1d1-485b-a968-3f55798f4d46_01,03f3dd32-e1d1-485b-a968-3f55798f4d46_11,04e9a63a-d742-488c-8564-bf9d79aa2091_01,04e9a63a-d742-488c-8564-bf9d79aa2091_11,0697436f-e487-45db-b0bc-ad9246f70196_01,0697436f-e487-45db-b0bc-ad9246f70196_11,08a96dec-e658-493a-9308-83f7ace3b3b6_01,0b77657a-0297-4cee-b9f2-5de72e182016_01,0ec3caa1-7c51-417b-a89c-18e9fceb80c4_01,0f3c4f8f-0766-46b0-81b4-18ca4f6ea20a_01,11a33d4a-4839-468f-9d61-5630586ed978_01,151f07f5-1529-4fcd-912c-e55b2ff8abef_01,222a2e5b-9d55-4477-8a54-7776bd44f8a7_01,222a2e5b-9d55-4477-8a54-7776bd44f8a7_11,23656226-2d99-4548-959f-5c2eed803e33_01,2a05f855-83cc-4276-befd-5d6d4ec18f82_01,2ea84e23-6a0a-4c5d-9c70-d5355a85df35_01,2f1c4db6-88a7-4a5d-a5fe-94d85f569440_01,2fc175d1-9d95-44fd-a53e-820f6f404551_01,3129e869-bb2f-423a-bd20-d0daae33b11a_01,366219b9-fde3-4d2d-82d3-15fe6245aa98_01,366219b9-fde3-4d2d-82d3-15fe6245aa98_11,39034b58-1fe1-4cae-ad3e-3ee291f1b4d0_01,3ec3bcb3-492c-4942-be02-76a67f57e38f_01,3ec3bcb3-492c-4942-be02-76a67f57e38f_11,40f79cfe-a51f-497b-b06e-7a4f9004f092_01,452135f2-6de6-4593-a091-ddf6344ee431_01,452e96b0-dd23-4f5a-bc05-625763b0ee12_01,455fd7d4-5ff4-423f-83ce-4630aef89bb7_01,455fd7d4-5ff4-423f-83ce-4630aef89bb7_11,4a88bc85-4c6e-4fac-8dbb-d3fc5f36b35e_01,4a88bc85-4c6e-4fac-8dbb-d3fc5f36b35e_11,4e4faf51-2cbf-4910-a093-186660e4a19b_01,5f633c79-fcf8-47da-b349-ada3fb794819_01,6101ffe6-2ef6-4256-9d6b-a7c545836995_01,63643ba6-bed9-4c36-91dd-a18105fadc06_01,63643ba6-bed9-4c36-91dd-a18105fadc06_11,648fecca-4946-4880-8359-6801cbb4fc0d_01,648fecca-4946-4880-8359-6801cbb4fc0d_11,70e306ee-9584-49d6-81a1-a49d837ab6aa_01,739deed4-d1dc-458f-bd0f-1e24d2bfd305_01,83b3060c-2449-4581-88ef-817d126e4525_01,872092b3-d31e-44d7-bd03-e29f52f8ab5a_01,8ac7f218-bd7b-4dda-8879-2cec49748e42_01,8c9e1f60-1838-4aa4-a667-c1cef7dddbdf_01,8c9e1f60-1838-4aa4-a667-c1cef7dddbdf_11,955d428c-8fe8-456b-b86d-65ea6c2a1b18_01,955d428c-8fe8-456b-b86d-65ea6c2a1b18_11,9680b5ff-1882-434f-9981-e8ac33764b93_01,9aa02d46-294b-4e99-b9ee-56edcbfb5275_01,9aabcbd7-a26a-49b1-abf1-02c0dc3adcf2_01,9f8aa332-e625-46f7-b77b-1fcb3ca99ee2_01,9f8aa332-e625-46f7-b77b-1fcb3ca99ee2_11,a122d361-835e-4cf2-850f-af7864aa112c_01,a5af1391-89d3-4f41-930e-7e8272afec98_01,af1111af-9384-4e37-9b16-227d38007ebd_01,af1111af-9384-4e37-9b16-227d38007ebd_11,b08dfba8-6afb-4217-9259-72be6f1f3363_01,b08dfba8-6afb-4217-9259-72be6f1f3363_11,b4a0bf74-1381-4c17-b97d-206810d9e59a_01,b5f6a0e3-f9ac-475f-9a34-b8b8834f1779_01,baaf32ff-b31b-4c42-bbf6-8ff7ab569ab6_01,c689ae1d-4a6b-45db-b4d1-6b34c5c61522_01,cc316faf-dcb1-4dea-b8b0-a17d000ff40f_01,cc316faf-dcb1-4dea-b8b0-a17d000ff40f_11,d52c3cb6-921e-4f26-b49c-e6e4f11f9c06_01,d542c363-fd6c-447d-b71a-0e94fec125e4_01,d542c363-fd6c-447d-b71a-0e94fec125e4_11,dc04b82c-e1e8-4917-ba19-c2fea4a1b69a_01,dc04b82c-e1e8-4917-ba19-c2fea4a1b69a_11,dc8dbf62-b687-4362-8839-2fac69703f64_01,e0e38071-877f-4ebf-955f-483eb4865351_01,e0e38071-877f-4ebf-955f-483eb4865351_11,e1e15226-9f8e-4035-8f08-eb1fed57080e_01,e1e15226-9f8e-4035-8f08-eb1fed57080e_11,e562c60c-8e6e-481f-ad4f-28b067437ece_01,e8c2a8c6-5c2b-460b-b536-60bc537e6be3_01,e8c2a8c6-5c2b-460b-b536-60bc537e6be3_11,edcbbfd8-9fc9-4774-bfbd-d1a30dc2f46a_01,edcbbfd8-9fc9-4774-bfbd-d1a30dc2f46a_11,ee8c1919-17a9-4df1-8aa5-79546621b23c_01,f1c1502e-1bd6-425a-b651-454363809668_01,f1c1502e-1bd6-425a-b651-454363809668_11,f2b58595-dec0-4194-ab33-7c7dc6c058a6_01,f2b58595-dec0-4194-ab33-7c7dc6c058a6_11,f31ba8ec-a3dd-4dd8-8d15-f6c5975ebe44_01,f3ba1cf8-ac67-4da8-96f3-8680dc55f247_01,fb322d32-d753-41cc-a21e-e47bf063d5bb_01,fb322d32-d753-41cc-a21e-e47bf063d5bb_11
MIMAT0001635,60.0,497.0,83.0,135.0,260.0,191.0,56.0,125.0,142.0,96.0,44.0,55.0,40.0,61.0,135.0,348.0,234.0,178.0,144.0,69.0,32.0,76.0,90.0,132.0,159.0,150.0,67.0,69.0,59.0,81.0,68.0,119.0,102.0,147.0,48.0,129.0,45.0,150.0,398.0,79.0,203.0,65.0,103.0,58.0,55.0,51.0,39.0,164.0,84.0,285.0,47.0,69.0,175.0,89.0,415.0,22.0,150.0,158.0,439.0,65.0,151.0,88.0,188.0,124.0,185.0,87.0,74.0,146.0,33.0,164.0,91.0,128.0,132.0,53.0,113.0,77.0,59.0,43.0,127.0,64.0,51.0,78.0,43.0,54.0,195.0,21.0,183.0,138.0,80.0,93.0,196.0
MIMAT0001636,2.0,15.0,8.0,11.0,12.0,4.0,7.0,4.0,12.0,9.0,1.0,4.0,5.0,1.0,8.0,16.0,16.0,5.0,2.0,2.0,2.0,7.0,5.0,5.0,5.0,10.0,4.0,1.0,10.0,3.0,3.0,7.0,3.0,5.0,1.0,8.0,2.0,6.0,28.0,2.0,8.0,8.0,6.0,5.0,5.0,1.0,4.0,12.0,2.0,11.0,3.0,3.0,6.0,1.0,6.0,2.0,8.0,9.0,11.0,3.0,10.0,8.0,5.0,3.0,9.0,0.0,4.0,7.0,1.0,7.0,3.0,2.0,3.0,8.0,3.0,5.0,3.0,0.0,2.0,7.0,2.0,5.0,4.0,3.0,13.0,0.0,8.0,6.0,5.0,3.0,11.0
MIMAT0001638,3.0,3.0,3.0,52.0,2.0,18.0,4.0,65.0,7.0,3.0,3.0,1.0,572.0,5.0,3.0,30.0,3.0,18.0,8.0,1.0,1.0,4.0,6.0,13.0,50.0,11.0,50.0,6.0,7.0,0.0,10.0,42.0,0.0,41.0,2.0,0.0,8.0,3.0,103.0,2.0,27.0,1.0,16.0,19.0,1.0,4.0,4.0,34.0,7.0,18.0,2.0,0.0,13.0,14.0,19.0,10.0,7.0,8.0,27.0,4.0,17.0,4.0,8.0,13.0,8.0,0.0,5.0,10.0,3.0,21.0,1.0,26.0,13.0,4.0,113.0,3.0,10.0,2.0,13.0,15.0,1.0,23.0,3.0,25.0,60.0,1.0,39.0,22.0,5.0,2.0,28.0
MIMAT0001639,6.0,26.0,8.0,52.0,4.0,30.0,1.0,68.0,3.0,8.0,5.0,0.0,1066.0,9.0,10.0,64.0,12.0,17.0,67.0,5.0,1.0,3.0,14.0,14.0,107.0,20.0,32.0,14.0,14.0,1.0,37.0,46.0,8.0,38.0,8.0,7.0,8.0,27.0,173.0,2.0,48.0,0.0,21.0,61.0,0.0,11.0,13.0,17.0,51.0,84.0,6.0,4.0,26.0,35.0,47.0,16.0,21.0,12.0,27.0,4.0,35.0,15.0,10.0,45.0,11.0,4.0,8.0,50.0,8.0,37.0,10.0,30.0,17.0,7.0,103.0,6.0,22.0,4.0,6.0,11.0,4.0,10.0,6.0,48.0,69.0,4.0,58.0,50.0,10.0,11.0,24.0
MIMAT0002170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0002171,0.0,39.0,8.0,34.0,6.0,30.0,0.0,78.0,11.0,5.0,8.0,1.0,492.0,16.0,5.0,96.0,14.0,17.0,66.0,9.0,0.0,4.0,16.0,21.0,244.0,14.0,28.0,9.0,3.0,9.0,23.0,63.0,5.0,37.0,3.0,5.0,5.0,15.0,140.0,3.0,54.0,2.0,10.0,25.0,1.0,13.0,13.0,15.0,14.0,76.0,9.0,7.0,41.0,26.0,39.0,17.0,26.0,7.0,61.0,8.0,19.0,4.0,10.0,49.0,19.0,9.0,10.0,35.0,1.0,24.0,1.0,13.0,20.0,8.0,69.0,5.0,20.0,1.0,7.0,9.0,3.0,22.0,3.0,26.0,60.0,8.0,50.0,36.0,7.0,13.0,31.0
MIMAT0002172,0.0,0.0,0.0,5.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,7.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,1.0,0.0,6.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,2.0
MIMAT0002173,0.0,16.0,1.0,8.0,1.0,125.0,2.0,12.0,4.0,1.0,0.0,0.0,0.0,3.0,1.0,325.0,5.0,1.0,0.0,1.0,0.0,2.0,15.0,84.0,5.0,11.0,3.0,2.0,0.0,3.0,1.0,3.0,0.0,35.0,0.0,0.0,0.0,1.0,10.0,1.0,247.0,0.0,3.0,0.0,1.0,4.0,0.0,25.0,0.0,50.0,1.0,1.0,16.0,6.0,125.0,0.0,9.0,0.0,148.0,2.0,7.0,0.0,1.0,4.0,4.0,0.0,13.0,0.0,2.0,0.0,5.0,33.0,3.0,0.0,17.0,5.0,5.0,4.0,3.0,3.0,0.0,162.0,0.0,0.0,14.0,1.0,34.0,1.0,3.0,1.0,66.0
MIMAT0002174,346.0,172.0,84.0,289.0,120.0,242.0,94.0,327.0,166.0,88.0,178.0,92.0,494.0,134.0,102.0,190.0,255.0,209.0,301.0,105.0,114.0,125.0,243.0,181.0,300.0,419.0,220.0,89.0,228.0,152.0,159.0,283.0,282.0,241.0,160.0,178.0,62.0,324.0,369.0,173.0,274.0,86.0,145.0,438.0,73.0,112.0,113.0,204.0,354.0,294.0,52.0,47.0,153.0,191.0,342.0,173.0,225.0,151.0,277.0,146.0,122.0,79.0,399.0,177.0,206.0,123.0,124.0,167.0,199.0,337.0,151.0,119.0,128.0,49.0,225.0,113.0,245.0,117.0,174.0,205.0,271.0,230.0,101.0,142.0,253.0,72.0,270.0,285.0,100.0,641.0,281.0
MIMAT0002175,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
MIMAT0002176,0.0,2.0,2.0,17.0,1.0,2.0,0.0,30.0,2.0,0.0,3.0,0.0,412.0,1.0,2.0,7.0,2.0,2.0,8.0,1.0,0.0,1.0,2.0,0.0,14.0,1.0,8.0,3.0,6.0,2.0,2.0,12.0,1.0,16.0,1.0,0.0,1.0,2.0,24.0,0.0,6.0,2.0,3.0,5.0,0.0,1.0,1.0,5.0,10.0,13.0,3.0,0.0,3.0,9.0,5.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,5.0,4.0,1.0,0.0,2.0,0.0,7.0,0.0,1.0,1.0,1.0,21.0,1.0,12.0,0.0,1.0,14.0,0.0,9.0,0.0,2.0,14.0,1.0,13.0,15.0,0.0,3.0,6.0
MIMAT0002177,4114.0,2235.0,537.0,809.0,2156.0,2235.0,479.0,1386.0,2984.0,607.0,2447.0,988.0,714.0,1242.0,655.0,925.0,2842.0,2369.0,10070.0,1147.0,1113.0,1662.0,2272.0,3177.0,15392.0,875.0,657.0,1482.0,1048.0,8590.0,529.0,2229.0,2538.0,1204.0,1015.0,1478.0,314.0,30530.0,4469.0,4407.0,2372.0,1278.0,806.0,28757.0,2898.0,3460.0,6728.0,852.0,1000.0,1936.0,525.0,319.0,10087.0,6952.0,1524.0,948.0,554.0,1900.0,2388.0,2200.0,612.0,2294.0,26046.0,1586.0,3644.0,2017.0,2781.0,1956.0,10040.0,946.0,1231.0,998.0,1152.0,639.0,1455.0,1078.0,1407.0,2090.0,4200.0,873.0,722.0,2952.0,2008.0,1453.0,1026.0,3764.0,654.0,14908.0,768.0,18529.0,1386.0
MIMAT0002178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0
MIMAT0002804,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
MIMAT0002805,0.0,4.0,0.0,170.0,4.0,14.0,0.0,66.0,5.0,1.0,1.0,0.0,3.0,0.0,9.0,4.0,1.0,5.0,3.0,0.0,1031.0,4.0,11.0,1.0,2.0,0.0,89.0,0.0,118.0,0.0,0.0,81.0,86.0,33.0,1.0,33.0,0.0,70.0,10.0,0.0,26.0,0.0,0.0,0.0,2.0,0.0,3.0,70.0,0.0,53.0,2.0,0.0,1.0,0.0,16.0,0.0,2.0,86.0,12.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,12.0,42.0,2.0,12.0,1.0,0.0,55.0,2.0,145.0,28.0,1.0,92.0,0.0,5.0,1.0,0.0,61.0,0.0,6.0,3.0,148.0,0.0,161.0
MIMAT0002806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0
MIMAT0002807,6.0,0.0,1.0,5.0,12.0,11.0,2.0,3.0,4.0,6.0,3.0,1.0,7.0,2.0,8.0,13.0,11.0,10.0,30.0,10.0,12.0,7.0,12.0,8.0,11.0,3.0,4.0,5.0,6.0,6.0,7.0,11.0,9.0,11.0,2.0,17.0,4.0,15.0,8.0,2.0,12.0,3.0,10.0,13.0,0.0,7.0,7.0,9.0,2.0,12.0,7.0,5.0,2.0,4.0,10.0,3.0,9.0,5.0,9.0,11.0,5.0,1.0,8.0,9.0,3.0,18.0,13.0,16.0,8.0,3.0,2.0,5.0,7.0,5.0,6.0,2.0,3.0,10.0,9.0,4.0,8.0,5.0,2.0,13.0,10.0,2.0,8.0,5.0,5.0,14.0,11.0
MIMAT0002808,11.0,49.0,11.0,19.0,19.0,15.0,13.0,52.0,12.0,5.0,28.0,2.0,150.0,14.0,3.0,22.0,8.0,35.0,31.0,8.0,0.0,17.0,24.0,23.0,19.0,6.0,22.0,9.0,9.0,27.0,10.0,34.0,9.0,19.0,13.0,5.0,2.0,11.0,71.0,13.0,18.0,4.0,12.0,17.0,6.0,7.0,8.0,14.0,28.0,41.0,4.0,13.0,14.0,19.0,24.0,2.0,9.0,18.0,27.0,1.0,32.0,10.0,18.0,5.0,19.0,10.0,11.0,53.0,34.0,22.0,14.0,10.0,13.0,6.0,26.0,15.0,9.0,7.0,39.0,21.0,2.0,20.0,20.0,7.0,116.0,7.0,41.0,40.0,8.0,7.0,30.0
MIMAT0002809,303.0,1080.0,121.0,1093.0,1021.0,212.0,457.0,1161.0,893.0,174.0,301.0,423.0,3895.0,170.0,544.0,1090.0,1409.0,442.0,726.0,257.0,181.0,236.0,417.0,323.0,475.0,212.0,520.0,413.0,203.0,378.0,565.0,2194.0,314.0,600.0,107.0,443.0,213.0,971.0,2436.0,225.0,1005.0,343.0,184.0,263.0,246.0,277.0,245.0,521.0,1810.0,2963.0,135.0,169.0,468.0,432.0,1347.0,186.0,122.0,371.0,1591.0,395.0,1383.0,174.0,301.0,825.0,451.0,387.0,227.0,2462.0,454.0,1735.0,549.0,519.0,518.0,196.0,1047.0,114.0,632.0,197.0,718.0,372.0,149.0,273.0,253.0,321.0,662.0,205.0,2069.0,473.0,377.0,426.0,886.0
MIMAT0002810,1.0,1.0,0.0,5.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,24.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0
MIMAT0002811,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0002812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0002813,1.0,8.0,1.0,22.0,3.0,17.0,3.0,34.0,1.0,3.0,0.0,1.0,633.0,4.0,6.0,45.0,6.0,5.0,18.0,5.0,1.0,1.0,4.0,12.0,14.0,8.0,8.0,10.0,2.0,3.0,16.0,23.0,4.0,17.0,0.0,0.0,0.0,1.0,74.0,1.0,30.0,0.0,8.0,13.0,0.0,6.0,3.0,18.0,17.0,29.0,1.0,0.0,18.0,9.0,24.0,5.0,12.0,3.0,38.0,3.0,22.0,2.0,2.0,8.0,2.0,0.0,5.0,29.0,0.0,16.0,1.0,12.0,7.0,3.0,45.0,0.0,10.0,0.0,10.0,11.0,0.0,12.0,0.0,13.0,26.0,3.0,37.0,17.0,3.0,5.0,14.0
MIMAT0002814,1.0,13.0,1.0,25.0,4.0,12.0,2.0,39.0,2.0,3.0,4.0,3.0,554.0,5.0,1.0,49.0,6.0,16.0,28.0,4.0,1.0,4.0,7.0,15.0,109.0,8.0,9.0,6.0,3.0,3.0,12.0,39.0,4.0,18.0,2.0,3.0,4.0,8.0,113.0,1.0,22.0,1.0,3.0,30.0,0.0,2.0,5.0,15.0,18.0,33.0,3.0,0.0,18.0,7.0,23.0,4.0,14.0,5.0,21.0,0.0,17.0,4.0,3.0,19.0,10.0,0.0,3.0,18.0,3.0,22.0,1.0,13.0,7.0,4.0,50.0,1.0,11.0,6.0,8.0,7.0,2.0,13.0,1.0,18.0,51.0,3.0,29.0,18.0,8.0,5.0,24.0
MIMAT0002815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0002816,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,2.0
MIMAT0002817,0.0,1.0,2.0,21.0,3.0,20.0,0.0,21.0,2.0,5.0,0.0,2.0,331.0,3.0,4.0,46.0,7.0,7.0,19.0,0.0,2.0,1.0,5.0,30.0,9.0,6.0,16.0,1.0,8.0,2.0,12.0,19.0,6.0,11.0,1.0,1.0,1.0,1.0,98.0,1.0,40.0,1.0,8.0,2.0,0.0,5.0,3.0,17.0,15.0,41.0,0.0,1.0,5.0,8.0,28.0,3.0,6.0,6.0,21.0,1.0,11.0,8.0,6.0,23.0,4.0,3.0,7.0,12.0,0.0,28.0,2.0,11.0,7.0,5.0,26.0,1.0,16.0,0.0,3.0,12.0,1.0,14.0,1.0,12.0,42.0,2.0,29.0,18.0,4.0,1.0,21.0
MIMAT0002818,0.0,2.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,6.0,3.0,2.0,9.0,2.0,0.0,2.0,1.0,3.0,25.0,1.0,2.0,1.0,1.0,0.0,0.0,6.0,1.0,4.0,1.0,0.0,0.0,2.0,19.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,2.0,0.0,6.0,7.0,0.0,0.0,4.0,4.0,6.0,3.0,6.0,2.0,4.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,1.0,1.0,1.0,6.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,3.0,1.0,4.0,4.0,0.0,0.0,3.0
MIMAT0002819,430.0,560.0,967.0,247.0,65.0,265.0,134.0,286.0,36.0,303.0,894.0,51.0,1081.0,291.0,68.0,325.0,50.0,52.0,109.0,393.0,148.0,481.0,206.0,89.0,1316.0,561.0,210.0,108.0,381.0,174.0,612.0,220.0,126.0,268.0,371.0,544.0,150.0,155.0,127.0,237.0,337.0,82.0,109.0,530.0,192.0,648.0,273.0,184.0,219.0,186.0,191.0,201.0,203.0,43.0,348.0,134.0,1222.0,24.0,232.0,16.0,107.0,353.0,104.0,298.0,108.0,80.0,108.0,168.0,220.0,224.0,6.0,222.0,106.0,187.0,230.0,272.0,153.0,78.0,55.0,191.0,158.0,156.0,314.0,109.0,329.0,282.0,201.0,73.0,287.0,155.0,365.0
MIMAT0002820,29.0,164.0,45.0,355.0,29.0,104.0,25.0,318.0,26.0,28.0,26.0,17.0,95.0,31.0,28.0,103.0,42.0,64.0,118.0,28.0,36.0,62.0,26.0,75.0,39.0,36.0,99.0,33.0,22.0,58.0,239.0,329.0,22.0,157.0,28.0,28.0,11.0,52.0,367.0,34.0,191.0,32.0,44.0,24.0,22.0,35.0,8.0,176.0,61.0,231.0,29.0,26.0,41.0,18.0,232.0,20.0,62.0,69.0,144.0,7.0,57.0,39.0,52.0,108.0,20.0,32.0,77.0,76.0,20.0,256.0,63.0,123.0,50.0,32.0,151.0,36.0,161.0,9.0,71.0,186.0,39.0,92.0,34.0,86.0,409.0,27.0,247.0,88.0,29.0,36.0,231.0
