,02979422-5149-4750-ad5f-483e0bec6ac5_01,02ec7a3a-2812-4a65-93cd-07bf655cc91b_01,03f3dd32-e1d1-485b-a968-3f55798f4d46_01,03f3dd32-e1d1-485b-a968-3f55798f4d46_11,04e9a63a-d742-488c-8564-bf9d79aa2091_01,04e9a63a-d742-488c-8564-bf9d79aa2091_11,0697436f-e487-45db-b0bc-ad9246f70196_01,0697436f-e487-45db-b0bc-ad9246f70196_11,08a96dec-e658-493a-9308-83f7ace3b3b6_01,0b77657a-0297-4cee-b9f2-5de72e182016_01,0ec3caa1-7c51-417b-a89c-18e9fceb80c4_01,0f3c4f8f-0766-46b0-81b4-18ca4f6ea20a_01,11a33d4a-4839-468f-9d61-5630586ed978_01,151f07f5-1529-4fcd-912c-e55b2ff8abef_01,222a2e5b-9d55-4477-8a54-7776bd44f8a7_01,222a2e5b-9d55-4477-8a54-7776bd44f8a7_11,23656226-2d99-4548-959f-5c2eed803e33_01,2a05f855-83cc-4276-befd-5d6d4ec18f82_01,2ea84e23-6a0a-4c5d-9c70-d5355a85df35_01,2f1c4db6-88a7-4a5d-a5fe-94d85f569440_01,2fc175d1-9d95-44fd-a53e-820f6f404551_01,3129e869-bb2f-423a-bd20-d0daae33b11a_01,366219b9-fde3-4d2d-82d3-15fe6245aa98_01,366219b9-fde3-4d2d-82d3-15fe6245aa98_11,39034b58-1fe1-4cae-ad3e-3ee291f1b4d0_01,3ec3bcb3-492c-4942-be02-76a67f57e38f_01,3ec3bcb3-492c-4942-be02-76a67f57e38f_11,40f79cfe-a51f-497b-b06e-7a4f9004f092_01,452135f2-6de6-4593-a091-ddf6344ee431_01,452e96b0-dd23-4f5a-bc05-625763b0ee12_01,455fd7d4-5ff4-423f-83ce-4630aef89bb7_01,455fd7d4-5ff4-423f-83ce-4630aef89bb7_11,4a88bc85-4c6e-4fac-8dbb-d3fc5f36b35e_01,4a88bc85-4c6e-4fac-8dbb-d3fc5f36b35e_11,4e4faf51-2cbf-4910-a093-186660e4a19b_01,5f633c79-fcf8-47da-b349-ada3fb794819_01,6101ffe6-2ef6-4256-9d6b-a7c545836995_01,63643ba6-bed9-4c36-91dd-a18105fadc06_01,63643ba6-bed9-4c36-91dd-a18105fadc06_11,648fecca-4946-4880-8359-6801cbb4fc0d_01,648fecca-4946-4880-8359-6801cbb4fc0d_11,70e306ee-9584-49d6-81a1-a49d837ab6aa_01,739deed4-d1dc-458f-bd0f-1e24d2bfd305_01,83b3060c-2449-4581-88ef-817d126e4525_01,872092b3-d31e-44d7-bd03-e29f52f8ab5a_01,8ac7f218-bd7b-4dda-8879-2cec49748e42_01,8c9e1f60-1838-4aa4-a667-c1cef7dddbdf_01,8c9e1f60-1838-4aa4-a667-c1cef7dddbdf_11,955d428c-8fe8-456b-b86d-65ea6c2a1b18_01,955d428c-8fe8-456b-b86d-65ea6c2a1b18_11,9680b5ff-1882-434f-9981-e8ac33764b93_01,9aa02d46-294b-4e99-b9ee-56edcbfb5275_01,9aabcbd7-a26a-49b1-abf1-02c0dc3adcf2_01,9f8aa332-e625-46f7-b77b-1fcb3ca99ee2_01,9f8aa332-e625-46f7-b77b-1fcb3ca99ee2_11,a122d361-835e-4cf2-850f-af7864aa112c_01,a5af1391-89d3-4f41-930e-7e8272afec98_01,af1111af-9384-4e37-9b16-227d38007ebd_01,af1111af-9384-4e37-9b16-227d38007ebd_11,b08dfba8-6afb-4217-9259-72be6f1f3363_01,b08dfba8-6afb-4217-9259-72be6f1f3363_11,b4a0bf74-1381-4c17-b97d-206810d9e59a_01,b5f6a0e3-f9ac-475f-9a34-b8b8834f1779_01,baaf32ff-b31b-4c42-bbf6-8ff7ab569ab6_01,c689ae1d-4a6b-45db-b4d1-6b34c5c61522_01,cc316faf-dcb1-4dea-b8b0-a17d000ff40f_01,cc316faf-dcb1-4dea-b8b0-a17d000ff40f_11,d52c3cb6-921e-4f26-b49c-e6e4f11f9c06_01,d542c363-fd6c-447d-b71a-0e94fec125e4_01,d542c363-fd6c-447d-b71a-0e94fec125e4_11,dc04b82c-e1e8-4917-ba19-c2fea4a1b69a_01,dc04b82c-e1e8-4917-ba19-c2fea4a1b69a_11,dc8dbf62-b687-4362-8839-2fac69703f64_01,e0e38071-877f-4ebf-955f-483eb4865351_01,e0e38071-877f-4ebf-955f-483eb4865351_11,e1e15226-9f8e-4035-8f08-eb1fed57080e_01,e1e15226-9f8e-4035-8f08-eb1fed57080e_11,e562c60c-8e6e-481f-ad4f-28b067437ece_01,e8c2a8c6-5c2b-460b-b536-60bc537e6be3_01,e8c2a8c6-5c2b-460b-b536-60bc537e6be3_11,edcbbfd8-9fc9-4774-bfbd-d1a30dc2f46a_01,edcbbfd8-9fc9-4774-bfbd-d1a30dc2f46a_11,ee8c1919-17a9-4df1-8aa5-79546621b23c_01,f1c1502e-1bd6-425a-b651-454363809668_01,f1c1502e-1bd6-425a-b651-454363809668_11,f2b58595-dec0-4194-ab33-7c7dc6c058a6_01,f2b58595-dec0-4194-ab33-7c7dc6c058a6_11,f31ba8ec-a3dd-4dd8-8d15-f6c5975ebe44_01,f3ba1cf8-ac67-4da8-96f3-8680dc55f247_01,fb322d32-d753-41cc-a21e-e47bf063d5bb_01,fb322d32-d753-41cc-a21e-e47bf063d5bb_11
MIMAT0017988,0.165235,0.0,0.0,0.139876,0.0,0.0,0.185784,0.0,0.141162,0.150537,0.0,0.0,0.205597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125101,0.0,0.130866,0.0,0.0,0.0,0.0,0.0,0.0,0.257902,0.0,0.0,0.0,0.0,0.0,0.192754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.376554,0.0,0.0,0.0,0.0,0.173398,0.181162,0.0,0.0,0.0,0.082849,0.0,0.0,0.0,0.0,0.133111,0.0,0.0,0.170119,0.0,0.0,0.0,0.178249,0.0,0.0,0.0,0.0,0.0,0.0,0.309158,0.0,0.0,0.148701,0.0,0.0,0.244552,0.0,0.0,0.119594,0.124527,0.136658,0.0,0.103889
MIMAT0017990,10.575053,4.367626,1.701928,6.294422,1.596603,3.973428,2.786764,5.94165,3.387881,2.258048,3.833029,1.759556,24.260466,3.494281,2.372811,2.393607,1.601162,5.269549,11.71565,3.573618,4.336523,5.082043,5.917738,4.128332,8.11147,6.80503,2.8887,1.715068,5.148947,4.883979,11.669418,6.318448,2.192167,6.041672,0.519998,7.817296,7.6856,6.157059,11.565243,8.774495,5.11786,6.465033,2.764848,5.617336,1.351824,5.165249,3.879542,2.623553,16.568361,4.968001,2.548749,4.517201,5.258887,4.334946,5.072529,5.597831,8.902324,1.925843,3.97675,4.76508,5.718114,3.810299,2.804471,3.327768,4.104828,2.599063,2.211544,9.825207,4.270386,7.803381,9.26895,2.896154,2.307474,3.524065,2.891959,4.824606,5.298517,0.0,6.603689,5.051355,3.122719,1.336134,6.039784,3.546006,3.044019,4.306231,3.468213,2.988655,2.596508,11.953366,4.571124
MIMAT0017991,0.660941,0.0,0.0,0.139876,0.0,0.331119,0.0,0.950664,0.0,0.150537,0.255535,0.0,1.233584,0.0,0.0,0.10407,0.0,0.0,0.682465,0.264712,0.0,0.580805,0.31146,0.375303,0.270382,0.0,0.0,0.263856,0.429078,0.287293,1.111373,0.861607,0.0,0.232372,0.259999,0.601331,0.38428,0.153926,1.349278,0.0,0.492101,0.461788,0.0,0.432103,0.225304,0.41322,0.193977,0.684405,1.129661,0.756,0.637187,0.22586,0.773365,0.173398,0.99639,0.447826,0.975598,0.22657,0.331396,0.238254,0.0,0.165665,0.224358,0.399332,0.141546,0.0,0.510356,0.755785,0.194108,0.693634,0.356498,0.241346,0.0,0.0,0.550849,0.268034,0.794778,0.0,0.314461,0.240541,0.446103,0.0,0.805304,0.855933,0.490971,0.0,0.717562,0.747164,0.0,0.654979,0.519446
MIMAT0017992,0.165235,0.704456,0.0,0.559504,0.0,0.0,0.0,0.237666,0.282323,0.150537,0.0,0.502731,1.027985,1.497551,0.0,0.31221,0.0,0.490191,0.227488,0.132356,0.0,0.0,0.15573,0.125101,0.405573,0.130866,0.0,0.131928,0.214539,0.0,0.0,0.143601,0.257902,0.116186,0.0,0.240532,0.38428,0.307853,1.542032,0.208917,0.09842,0.230894,0.57601,0.0,0.0,0.82644,1.163863,0.228136,1.129661,0.216,0.0,0.0,0.0,0.173398,0.181162,0.0,0.0,0.113285,0.165698,0.0,0.197176,0.165665,0.336537,0.0,0.283092,0.185647,0.0,3.589979,0.388216,0.693633,0.0,0.0,0.135734,0.0,0.0,0.0,0.0,0.0,0.314462,0.0,0.148701,0.222689,0.0,0.61138,0.098194,0.0,0.0,0.747164,0.0,0.32749,0.0
MIMAT0017993,0.0,0.422673,0.0,0.279752,0.0,0.0,0.185784,0.356499,0.0,0.150537,0.255535,0.125683,1.439181,0.249592,0.0,0.31221,0.160116,0.122548,0.227488,0.132356,0.160612,0.0,0.15573,0.0,0.540764,0.0,0.152037,0.131928,0.0,0.0,0.0,0.287202,0.128951,0.348558,0.0,0.0,0.0,0.76963,0.578262,0.417833,0.393681,0.0,0.0,0.0,0.0,0.0,0.387954,0.342204,0.0,0.756,0.212396,0.22586,0.309346,0.173398,0.0,0.0,0.0,0.0,0.0,0.238254,0.197176,0.165665,0.112179,0.0,0.424638,0.185647,0.0,0.566838,0.0,0.346816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309158,0.471692,0.0,0.0,0.0,0.0,0.122276,0.098194,0.0,0.239188,0.249054,0.0,0.163745,0.519446
MIMAT0017994,1.487117,0.845347,1.191351,0.69938,1.886894,2.097087,1.486274,2.495493,1.270456,0.45161,3.066423,0.377048,1.850374,1.996733,0.451964,2.185468,2.081512,0.735287,4.890999,0.0,0.80306,0.290402,2.02449,1.751414,2.433441,1.570392,1.520368,1.055427,0.643618,1.292817,2.037518,2.297618,0.644755,1.74279,1.039996,0.721596,0.19214,4.002088,3.469573,0.417834,4.232077,2.30894,2.649646,4.897164,0.675912,1.44627,1.551817,0.456271,6.401413,1.296,1.274374,0.67758,2.01075,3.641354,2.355103,1.343479,4.146288,1.019564,1.159886,0.714762,3.943527,2.319313,2.916649,1.197997,0.849275,1.113884,2.211544,1.51157,2.911624,3.641577,0.712996,2.051443,1.493071,1.409626,1.79026,1.340169,1.324629,1.545789,0.628923,2.645948,0.594803,3.117646,0.603978,3.668282,1.276524,0.820235,2.631059,3.73582,1.093266,4.093618,1.038892
MIMAT0017995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0017996,0.0,0.0,0.0,0.279752,0.0,0.110373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259999,0.0,0.0,0.0,0.0,0.0,0.09842,0.0,0.0,0.0,0.0,0.0,0.0,0.114068,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173408,0.0,0.0,0.0,0.0,0.137712,0.0,0.529852,0.0,0.0,0.0,0.0,0.0,0.0,0.122276,0.0,0.205059,0.0,0.0,0.0,0.0,0.0
MIMAT0017997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0017998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0017999,0.0,0.0,0.0,0.0,0.0,0.0,0.185784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130866,0.0,0.0,0.0,0.0,0.185229,0.0,0.0,0.0,0.259999,0.0,0.0,0.153926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.376554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22657,0.0,0.0,0.394353,0.0,0.112179,0.0,0.0,0.0,0.170119,0.0,0.0,0.173408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018000,0.495705,0.422673,0.510579,0.69938,0.290292,0.882984,0.0,0.594165,0.0,0.45161,0.0,0.377048,0.411194,0.249592,0.0,2.081398,0.0,0.0,0.341233,0.264713,0.963672,0.290402,0.62292,0.625505,0.270382,0.785196,0.152037,0.263856,0.858158,0.287293,0.555687,1.005208,0.257902,0.929488,0.519998,0.60133,0.57642,1.231412,0.578262,0.62675,0.885783,0.230894,0.460808,0.144034,0.901215,0.41322,0.775908,1.026608,0.0,0.324,0.637187,0.67758,0.618693,0.173398,0.634066,0.447826,0.975598,0.22657,1.242734,0.238254,0.591529,0.662661,0.112179,0.532443,0.283092,0.371295,0.850594,0.377892,0.194108,1.387266,0.356498,0.241346,0.0,0.939751,1.377123,1.072135,0.794778,0.309158,0.157231,1.443245,0.0,0.668067,0.201326,0.244552,0.098194,0.205059,0.597969,0.747163,0.136658,0.163745,0.935002
MIMAT0018001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145201,0.0,0.0,0.0,0.130866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115202,0.0,0.0,0.0,0.193977,0.0,0.376554,0.216,0.0,0.0,0.0,0.173398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133111,0.0,0.0,0.0,0.188946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222689,0.0,0.244552,0.0,0.0,0.0,0.0,0.0,0.0,0.103889
MIMAT0018002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445378,0.0,0.0,0.098194,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018004,0.0,0.0,0.0,0.0,0.0,0.331119,0.185784,0.237666,0.141162,0.0,0.0,0.0,0.0,0.0,0.0,0.20814,0.0,0.122548,0.0,0.0,0.0,0.0,0.0,0.125101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58093,0.0,0.120266,0.0,0.0,0.0,0.0,0.19684,0.0,0.0,0.0,0.0,0.0,0.0,0.228136,0.753107,0.324,0.0,0.0,0.0,0.0,0.634066,0.223913,0.12195,0.113285,0.248547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120673,0.0,0.0,0.137712,0.0,0.0,0.0,0.0,0.0,0.0,0.668067,0.0,0.0,0.294583,0.0,0.119594,0.0,0.0,0.0,0.311667
MIMAT0018005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018065,0.0,0.140891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119594,0.0,0.0,0.0,0.0
MIMAT0018069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018070,0.0,0.281782,0.0,0.0,0.0,0.110373,0.0,0.0,0.0,0.150537,0.0,0.0,0.0,0.249592,0.0,0.10407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430938,0.0,0.0,0.0,0.0,0.0,0.0,0.19214,0.0,0.192754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.0,0.45172,0.0,0.0,0.0,0.0,0.0,0.113285,0.165698,0.0,0.0,0.0,0.0,0.0,0.0,0.185647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018071,0.826175,0.281782,0.340386,0.139876,0.290291,0.110373,0.743137,0.237666,0.705809,0.0,0.51107,0.125683,2.467166,0.748776,0.0,0.10407,0.480349,0.122548,0.227488,0.0,0.642448,0.726005,0.62292,0.0,0.540764,0.130866,0.152037,0.131928,0.429078,0.287292,1.85229,0.0,0.128951,0.0,0.259999,1.563459,0.0,0.307852,0.192754,0.835666,0.0,0.461788,0.345606,0.0,0.450608,1.03305,0.775908,0.114068,0.376554,0.108,0.0,0.0,0.309346,0.520193,0.271743,0.223913,0.0,0.0,0.0,0.238254,0.0,0.165665,0.112179,1.730439,0.424638,0.185647,0.170119,1.51157,0.194108,0.173408,0.0,0.0,0.0,1.174689,0.413137,0.536067,0.0,1.854946,0.471693,0.721622,0.297402,0.0,0.402652,0.122276,0.098194,0.410118,0.0,0.0,0.136658,0.491234,0.103889
MIMAT0018072,0.0,0.0,0.170193,0.0,0.145146,0.331119,0.0,0.0,0.141162,0.0,0.0,0.125683,0.205597,0.0,0.225982,0.10407,0.160116,0.0,0.113744,0.0,0.160612,0.0,0.0,0.0,0.0,0.0,0.0,0.263856,0.0,0.0,0.0,0.143601,0.128951,0.58093,0.0,0.0,0.38428,0.153926,0.0,0.62675,0.0,0.0,0.115202,0.144034,0.0,0.0,0.387954,0.228135,0.0,0.0,0.0,0.22586,0.0,0.173398,0.090581,0.0,0.0,0.113285,0.248547,0.0,0.197176,0.0,0.336537,0.133111,0.0,0.0,0.170119,0.0,0.0,0.0,0.0,0.0,0.271468,0.0,0.0,0.536068,0.0,0.0,0.0,0.240541,0.297402,0.0,0.0,0.0,0.098194,0.0,0.0,0.0,0.136658,0.0,0.103889
MIMAT0018073,4.296115,3.944952,1.872123,4.196281,2.177186,1.324476,6.130882,0.712998,2.964397,1.655905,3.066422,1.633876,1.027986,2.495918,2.033838,0.72849,2.401743,1.715669,0.796209,1.323562,2.569792,5.372442,2.64741,0.500404,3.379778,0.785196,1.368332,3.298208,4.290788,2.441988,6.112555,2.584819,2.321118,1.16186,11.95995,3.728249,2.30568,1.693189,1.156524,3.342667,0.78736,3.46341,0.460808,2.448581,9.462763,2.68593,4.849428,1.02661,2.635877,0.972,1.061979,1.1293,4.640193,5.028538,1.177553,3.806525,2.560943,2.265699,0.745641,4.050318,2.366116,5.46695,1.907041,4.126433,1.981641,3.898593,0.680476,6.235227,3.49395,2.080899,2.317237,1.327403,2.171741,16.210701,1.23941,3.216405,2.914186,5.25568,4.402459,3.12703,6.988943,2.672268,1.409282,0.61138,0.294582,2.460703,0.837156,0.871691,3.96309,0.982469,1.24667
MIMAT0018074,0.0,0.140891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205597,0.0,0.0,0.0,0.160116,0.122548,0.0,0.0,0.160612,0.0,0.0,0.0,0.0,0.0,0.152037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259999,0.360798,0.0,0.153926,0.0,0.0,0.0,0.0,0.0,0.288068,0.0,0.0,0.0,0.0,0.0,0.108,0.212396,0.22586,0.0,0.0,0.090581,0.447826,0.2439,0.0,0.0,0.0,0.0,0.0,0.0,0.133111,0.0,0.185647,0.170119,0.566838,0.0,0.173408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157231,0.0,0.148701,0.0,0.402652,0.0,0.196388,0.0,0.0,0.373581,0.136658,1.964937,0.0
MIMAT0018075,0.0,0.281782,0.0,0.0,0.145146,0.0,0.185784,0.0,0.141162,0.150537,0.255535,0.0,0.205597,0.0,0.112991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152037,0.131928,0.0,0.287292,0.0,0.0,0.0,0.232372,0.0,0.0,0.0,0.0,0.192754,0.0,0.0,0.230894,0.230404,0.144034,0.0,0.20661,0.0,0.0,0.376554,0.324,0.0,0.0,0.0,0.173398,0.271743,0.0,0.0,0.113285,0.248547,0.0,0.0,0.0,0.0,0.133111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119594,0.124527,0.0,0.163745,0.207778
MIMAT0018076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249592,0.0,0.0,0.0,0.0,0.113744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208917,0.19684,0.0,0.0,0.144034,0.0,0.0,0.0,0.0,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157231,0.0,0.0,0.0,0.0,0.0,0.098194,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124527,0.0,0.0,0.0
